"","Observer.ID","Route.ID","Year","Visit","Date","Point.ID","Point.Start.Time","Shrub.Cover","Cheatgrass.Cover","Trees.Count","Species","Minute","Distance","How.Detected","Song.Also","Direction","Sex","Group.Size","Temp.Start","Temp.End","Wind.Start","Wind.End","Sky.End","X.Coord","Y.Coord","Notes"
"138","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"SPTO",1,44,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"139","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"GTTO",1,104,"S","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"140","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"VESP",1,122,"S","","E","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"141","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"BRSP",1,94,"S","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"142","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"BRSP",1,120,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"143","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"GTTO",2,76,"S","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"144","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"BRSP",2,118,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"145","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"GTTO",2,135,"S","","SW","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"146","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"GTTO",3,20,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"147","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"BBMA",2,364,"C","","E","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"148","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"SPTO",4,111,"C","Y","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"149","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"CHUK",4,808,"S","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"150","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"BRSP",5,147,"S","","E","U",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"151","will_harrod","UT-C08","Y3","V1","20240513","09","07:44",3,0,0,"NOBI",6,NA,"","","","",NA,6,10,2,1,"Partly Cloudy",-113.974494320451,41.7857376363313,". "
"152","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"BRSP",1,38,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"153","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"BRSP",1,65,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"154","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"BRSP",1,114,"S","","SW","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"155","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"BRSP",1,165,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"156","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"GTTO",1,104,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"157","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"GTTO",1,19,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"158","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"BRSP",2,73,"S","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"159","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"BBMA",3,400,"C","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"160","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"BBMA",3,283,"C","","NW","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"161","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"CORA",4,675,"C","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"162","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"GTTO",5,119,"C","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"163","will_harrod","UT-C08","Y3","V1","20240513","05","07:57",5,0,0,"NOBI",6,NA,"","","","",NA,6,10,2,1,"Partly Cloudy",-113.974708020466,41.788001576422,". Lots of BRSP long songs"
"164","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"GTTO",1,28,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"165","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"GTTO",1,63,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"166","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"GTTO",1,113,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"167","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"BRSP",1,79,"S","","NW","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"168","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"BRSP",1,80,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"169","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"LAZB",1,141,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"170","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"CORA",1,480,"C","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"171","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"GTTO",2,99,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"172","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"VESP",2,118,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"173","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"NOBI",3,NA,"","","","",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"174","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"BBMA",4,329,"C","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"175","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"NOFL",4,345,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"176","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"NOBI",5,NA,"","","","",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"177","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"CORA",6,237,"V","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"178","will_harrod","UT-C08","Y3","V1","20240513","01","08:06",3,0,0,"UNBI",6,412,"F","","N","U",2,6,10,2,1,"Partly Cloudy",-113.974756566556,41.7902206038635,". "
"179","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"GTTO",1,53,"S","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"180","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"GTTO",1,114,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"181","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"GTTO",1,180,"S","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"182","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"BRSP",1,135,"S","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"183","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"BRSP",1,55,"S","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"184","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"BRSP",2,85,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"185","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"VESP",2,46,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"186","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"VESP",2,122,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"187","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"BBMA",1,486,"C","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"188","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"NOBI",3,NA,"","","","",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"189","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"NOFL",4,660,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"190","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"NOBI",5,NA,"","","","",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"191","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"GTTO",6,52,"C","","SW","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"192","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"VESP",6,12,"V","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"193","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"ROWR",6,50,"S","","SW","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"194","will_harrod","UT-C08","Y3","V1","20240513","02","08:19",3,0,0,"LASP",6,139,"S","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.971746382556,41.7902934488197,". "
"195","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"GTTO",1,71,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"196","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"GTTO",1,86,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"197","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"SPTO",1,38,"C","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"198","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"GTTO",1,121,"S","","SW","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"199","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"BRSP",1,97,"S","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"200","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"BRSP",1,65,"S","","E","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"201","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"BRSP",2,56,"S","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"202","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"WCSP",2,102,"S","","E","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"203","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"GRFL",2,71,"S","","E","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"204","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"BRSP",3,49,"S","","NE","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"205","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"GTTO",4,17,"V","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"206","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"BHCO",5,132,"S","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"207","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"BRSP",5,21,"C","","SE","U",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"208","will_harrod","UT-C08","Y3","V1","20240513","03","08:30",4,0,0,"NOBI",6,NA,"","","","",NA,6,10,2,1,"Partly Cloudy",-113.968673871332,41.7903574234975,". "
"209","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"VESP",1,12,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"210","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"VESP",1,48,"S","","E","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"211","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"BRSP",1,111,"S","","NW","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"212","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"VESP",1,62,"S","","N","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"213","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"BRSP",2,190,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"214","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"VESP",2,47,"S","","S","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"215","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"GTTO",2,129,"S","","NW","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"216","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"NOBI",3,NA,"","","","",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"217","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"MODO",4,386,"C","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"218","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"BRSP",5,141,"S","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
"219","will_harrod","UT-C08","Y3","V1","20240513","04","08:42",2,0,0,"BBMA",6,489,"C","","W","U",NA,6,10,2,1,"Partly Cloudy",-113.965689107996,41.7904380870561,". "
