"","Grid.ID","Observer.ID","Observer.Experience","Distance","Dist.Bin","Dist.Bin.Midpoint","Time.Interval","Year","Visit.ID","n.Observers"
"328","UT-B24","Rory",2,0.044,2,0.0375,2,"Y1","Y1-V2",1
"329","UT-B24","Rory",2,0.034,2,0.0375,1,"Y1","Y1-V2",1
"330","UT-B24","Rory",2,0.05,2,0.0375,1,"Y1","Y1-V2",1
"331","UT-B24","Rory",2,0.076,4,0.0875,2,"Y1","Y1-V2",1
"332","UT-B24","Rory",2,0.028,2,0.0375,2,"Y1","Y1-V2",1
"333","UT-B24","Rory",2,0.073,3,0.0625,1,"Y1","Y1-V2",1
"334","UT-B24","Rory",2,0.091,4,0.0875,1,"Y1","Y1-V2",1
"335","UT-B24","Rory",2,0.041,2,0.0375,1,"Y1","Y1-V2",1
"336","UT-B24","Rory",2,0.066,3,0.0625,2,"Y1","Y1-V2",1
"337","UT-B24","Rory",2,0.012,1,0.0125,2,"Y1","Y1-V2",1
"338","UT-B24","Rory",2,0.025,1,0.0125,3,"Y1","Y1-V2",1
"339","UT-B24","Rory",2,0.062,3,0.0625,1,"Y1","Y1-V2",1
"340","UT-B24","Rory",2,0.05,2,0.0375,2,"Y1","Y1-V2",1
"341","UT-B24","Rory",2,0.042,2,0.0375,1,"Y1","Y1-V2",1
"342","UT-B24","Rory",2,0.116,5,0.1125,3,"Y1","Y1-V2",1
"343","UT-B25","Eliza",1,0.07,3,0.0625,2,"Y1","Y1-V2",1
"344","UT-B30","Keramie",1,0.068,3,0.0625,1,"Y1","Y1-V2",2
"345","UT-B30","Keramie",1,0.102,5,0.1125,1,"Y1","Y1-V2",2
"346","UT-B30","Keramie",1,0.039,2,0.0375,1,"Y1","Y1-V2",2
"347","UT-B30","Keramie",1,0.079,4,0.0875,1,"Y1","Y1-V2",2
"348","UT-B30","Rory",2,0.111,5,0.1125,3,"Y1","Y1-V2",2
"349","UT-B30","Rory",2,0.078,4,0.0875,2,"Y1","Y1-V2",2
"350","UT-B30","Rory",2,0.045,2,0.0375,1,"Y1","Y1-V2",2
"351","UT-B30","Rory",2,0.06,3,0.0625,1,"Y1","Y1-V2",2
"352","UT-B30","Rory",2,0.064,3,0.0625,1,"Y1","Y1-V2",2
"353","UT-B30","Rory",2,0.074,3,0.0625,2,"Y1","Y1-V2",2
"354","UT-B30","Rory",2,0.087,4,0.0875,3,"Y1","Y1-V2",2
"355","UT-B30","Keramie",1,0.068,3,0.0625,1,"Y1","Y1-V2",2
"356","UT-B30","Keramie",1,0.105,5,0.1125,1,"Y1","Y1-V2",2
"357","UT-B30","Keramie",1,0.021,1,0.0125,1,"Y1","Y1-V2",2
"358","UT-B30","Keramie",1,0.078,4,0.0875,1,"Y1","Y1-V2",2
"359","UT-B30","Keramie",1,0.024,1,0.0125,2,"Y1","Y1-V2",2
"360","UT-B30","Keramie",1,0.079,4,0.0875,1,"Y1","Y1-V2",2
"361","UT-B30","Keramie",1,0.116,5,0.1125,2,"Y1","Y1-V2",2
"362","UT-C08","Austin",1,0.115,5,0.1125,2,"Y1","Y1-V2",1
"363","UT-C08","Austin",1,0.112,5,0.1125,2,"Y1","Y1-V2",1
"364","UT-C08","Austin",1,0.037,2,0.0375,3,"Y1","Y1-V2",1
"365","UT-C08","Austin",1,0.107,5,0.1125,1,"Y1","Y1-V2",1
"366","UT-C08","Austin",1,0.103,5,0.1125,3,"Y1","Y1-V2",1
"367","UT-C15","Eoin",1,0.115,5,0.1125,2,"Y1","Y1-V2",1
"368","UT-C15","Eoin",1,0.04,2,0.0375,2,"Y1","Y1-V2",1
"369","UT-C15","Eoin",1,0.09,4,0.0875,1,"Y1","Y1-V2",1
"370","UT-C15","Eoin",1,0.065,3,0.0625,1,"Y1","Y1-V2",1
"371","UT-C15","Eoin",1,0.03,2,0.0375,1,"Y1","Y1-V2",1
"372","UT-C15","Eoin",1,0.08,4,0.0875,1,"Y1","Y1-V2",1
"373","UT-C15","Eoin",1,0.085,4,0.0875,1,"Y1","Y1-V2",1
"374","UT-C15","Eoin",1,0.05,2,0.0375,1,"Y1","Y1-V2",1
"375","UT-C15","Eoin",1,0.075,3,0.0625,3,"Y1","Y1-V2",1
"376","UT-C15","Eoin",1,0.075,3,0.0625,2,"Y1","Y1-V2",1
"377","UT-C15","Eoin",1,0.04,2,0.0375,1,"Y1","Y1-V2",1
"378","UT-C15","Eoin",1,0.11,5,0.1125,1,"Y1","Y1-V2",1
"379","UT-C15","Eoin",1,0.085,4,0.0875,1,"Y1","Y1-V2",1
"380","UT-C16","Austin",1,0.057,3,0.0625,2,"Y1","Y1-V2",1
"381","UT-C16","Austin",1,0.08,4,0.0875,2,"Y1","Y1-V2",1
"382","UT-C16","Austin",1,0.012,1,0.0125,3,"Y1","Y1-V2",1
"383","UT-C17","Austin",1,0.06,3,0.0625,3,"Y1","Y1-V2",1
"384","UT-C17","Austin",1,0.041,2,0.0375,1,"Y1","Y1-V2",1
"385","UT-C17","Austin",1,0.103,5,0.1125,3,"Y1","Y1-V2",1
"386","UT-C24","Eoin",1,0.085,4,0.0875,1,"Y1","Y1-V2",1
"387","UT-C24","Eoin",1,0.09,4,0.0875,1,"Y1","Y1-V2",1
"388","UT-C24","Eoin",1,0.08,4,0.0875,1,"Y1","Y1-V2",1
"389","UT-C24","Eoin",1,0.11,5,0.1125,1,"Y1","Y1-V2",1
"390","UT-C24","Eoin",1,0.075,3,0.0625,3,"Y1","Y1-V2",1
"391","UT-C24","Eoin",1,0.1,4,0.0875,2,"Y1","Y1-V2",1
"392","UT-C24","Eoin",1,0.075,3,0.0625,1,"Y1","Y1-V2",1
"393","UT-C24","Eoin",1,0.11,5,0.1125,1,"Y1","Y1-V2",1
"394","UT-C24","Eoin",1,0.11,5,0.1125,2,"Y1","Y1-V2",1
"395","UT-C25","Eoin",1,0.095,4,0.0875,3,"Y1","Y1-V2",1
"396","UT-C25","Eoin",1,0.075,3,0.0625,1,"Y1","Y1-V2",1
"397","UT-C25","Eoin",1,0.065,3,0.0625,1,"Y1","Y1-V2",1
"398","UT-C25","Eoin",1,0.09,4,0.0875,2,"Y1","Y1-V2",1
"399","UT-C25","Eoin",1,0.12,5,0.1125,2,"Y1","Y1-V2",1
"400","UT-C25","Eoin",1,0.115,5,0.1125,3,"Y1","Y1-V2",1
"401","UT-C25","Eoin",1,0.125,5,0.1125,1,"Y1","Y1-V2",1
"402","UT-C25","Eoin",1,0.095,4,0.0875,1,"Y1","Y1-V2",1
"403","UT-C25","Eoin",1,0.065,3,0.0625,1,"Y1","Y1-V2",1
"404","UT-C25","Eoin",1,0.09,4,0.0875,2,"Y1","Y1-V2",1
"405","UT-C25","Eoin",1,0.08,4,0.0875,1,"Y1","Y1-V2",1
"406","UT-C30","Rory",2,0.047,2,0.0375,1,"Y1","Y1-V2",1
"407","UT-C30","Rory",2,0.101,5,0.1125,3,"Y1","Y1-V2",1
"408","UT-C30","Rory",2,0.077,4,0.0875,3,"Y1","Y1-V2",1
"409","UT-C30","Rory",2,0.116,5,0.1125,2,"Y1","Y1-V2",1
"410","UT-C30","Rory",2,0.096,4,0.0875,3,"Y1","Y1-V2",1
"411","UT-C30","Rory",2,0.077,4,0.0875,1,"Y1","Y1-V2",1
"412","UT-C30","Rory",2,0.11,5,0.1125,1,"Y1","Y1-V2",1
"413","UT-C30","Rory",2,0.084,4,0.0875,3,"Y1","Y1-V2",1
"414","UT-C30","Rory",2,0.099,4,0.0875,1,"Y1","Y1-V2",1
"415","UT-C30","Rory",2,0.11,5,0.1125,1,"Y1","Y1-V2",1
"416","UT-C30","Rory",2,0.028,2,0.0375,2,"Y1","Y1-V2",1
"417","ID-B09","Keramie",1,0.017,1,0.0125,1,"Y2","Y2-V1",1
"418","ID-B09","Keramie",1,0.075,3,0.0625,2,"Y2","Y2-V1",1
"419","ID-B09","Keramie",1,0.047,2,0.0375,3,"Y2","Y2-V1",1
"420","ID-B09","Keramie",1,0.125,5,0.1125,3,"Y2","Y2-V1",1
"421","ID-B09","Keramie",1,0.024,1,0.0125,1,"Y2","Y2-V1",1
"422","ID-B09","Keramie",1,0.036,2,0.0375,2,"Y2","Y2-V1",1
"423","ID-B09","Keramie",1,0.105,5,0.1125,2,"Y2","Y2-V1",1
"424","ID-B09","Keramie",1,0.083,4,0.0875,1,"Y2","Y2-V1",1
"425","ID-B12","Andrew",1,0.055,3,0.0625,1,"Y2","Y2-V1",1
"426","ID-B13","Rory",2,0.085,4,0.0875,1,"Y2","Y2-V1",1
"427","ID-B13","Rory",2,0.07,3,0.0625,2,"Y2","Y2-V1",1
"428","ID-B13","Rory",2,0.037,2,0.0375,2,"Y2","Y2-V1",1
"429","ID-B13","Rory",2,0.056,3,0.0625,1,"Y2","Y2-V1",1
"430","ID-B13","Rory",2,0.06,3,0.0625,2,"Y2","Y2-V1",1
"431","ID-B13","Rory",2,0.098,4,0.0875,3,"Y2","Y2-V1",1
"432","ID-B13","Rory",2,0.095,4,0.0875,1,"Y2","Y2-V1",1
"433","ID-B19","Keramie",1,0.052,3,0.0625,2,"Y2","Y2-V1",1
"434","ID-B19","Keramie",1,0.052,3,0.0625,1,"Y2","Y2-V1",1
"435","ID-B19","Keramie",1,0.032,2,0.0375,2,"Y2","Y2-V1",1
"436","ID-B19","Keramie",1,0.045,2,0.0375,3,"Y2","Y2-V1",1
"437","ID-B19","Keramie",1,0.067,3,0.0625,1,"Y2","Y2-V1",1
"438","ID-B19","Keramie",1,0.032,2,0.0375,1,"Y2","Y2-V1",1
"439","ID-B23","Will",2,0.032,2,0.0375,3,"Y2","Y2-V1",1
"440","ID-B23","Will",2,0.072,3,0.0625,1,"Y2","Y2-V1",1
"441","ID-B23","Will",2,0.073,3,0.0625,1,"Y2","Y2-V1",1
"442","ID-B23","Will",2,0.077,4,0.0875,1,"Y2","Y2-V1",1
"443","ID-B23","Will",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"444","ID-B23","Will",2,0.095,4,0.0875,1,"Y2","Y2-V1",1
"445","ID-B23","Will",2,0.023,1,0.0125,1,"Y2","Y2-V1",1
"446","ID-B23","Will",2,0.021,1,0.0125,2,"Y2","Y2-V1",1
"447","ID-B23","Will",2,0.045,2,0.0375,2,"Y2","Y2-V1",1
"448","ID-B23","Will",2,0.107,5,0.1125,1,"Y2","Y2-V1",1
"449","ID-B23","Will",2,0.11,5,0.1125,1,"Y2","Y2-V1",1
"450","ID-B23","Will",2,0.114,5,0.1125,1,"Y2","Y2-V1",1
"451","ID-B23","Will",2,0.09,4,0.0875,2,"Y2","Y2-V1",1
"452","ID-B23","Will",2,0.118,5,0.1125,1,"Y2","Y2-V1",1
"453","ID-B23","Will",2,0.114,5,0.1125,2,"Y2","Y2-V1",1
"454","ID-B23","Will",2,0.118,5,0.1125,1,"Y2","Y2-V1",1
"455","ID-B23","Will",2,0.079,4,0.0875,1,"Y2","Y2-V1",1
"456","ID-B23","Will",2,0.005,1,0.0125,3,"Y2","Y2-V1",1
"457","ID-B23","Will",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"458","ID-B23","Will",2,0.099,4,0.0875,1,"Y2","Y2-V1",1
"459","ID-B23","Will",2,0.122,5,0.1125,1,"Y2","Y2-V1",1
"460","ID-B23","Will",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"461","ID-B23","Will",2,0.092,4,0.0875,2,"Y2","Y2-V1",1
"462","ID-B28","Will",2,0.073,3,0.0625,1,"Y2","Y2-V1",1
"463","ID-C09","Thea",2,0.02,1,0.0125,1,"Y2","Y2-V1",1
"464","ID-C09","Thea",2,0.058,3,0.0625,1,"Y2","Y2-V1",1
"465","ID-C09","Thea",2,0.087,4,0.0875,2,"Y2","Y2-V1",1
"466","ID-C09","Thea",2,0.013,1,0.0125,1,"Y2","Y2-V1",1
"467","ID-C09","Thea",2,0.014,1,0.0125,1,"Y2","Y2-V1",1
"468","ID-C09","Thea",2,0.021,1,0.0125,1,"Y2","Y2-V1",1
"469","ID-C09","Thea",2,0.017,1,0.0125,1,"Y2","Y2-V1",1
"470","ID-C09","Thea",2,0.022,1,0.0125,1,"Y2","Y2-V1",1
"471","ID-C09","Thea",2,0.073,3,0.0625,2,"Y2","Y2-V1",1
"472","ID-C09","Thea",2,0.016,1,0.0125,1,"Y2","Y2-V1",1
"473","ID-C09","Thea",2,0.084,4,0.0875,1,"Y2","Y2-V1",1
"474","ID-C09","Thea",2,0.044,2,0.0375,1,"Y2","Y2-V1",1
"475","ID-C09","Thea",2,0.072,3,0.0625,1,"Y2","Y2-V1",1
"476","ID-C09","Thea",2,0.024,1,0.0125,3,"Y2","Y2-V1",1
"477","ID-C09","Thea",2,0.012,1,0.0125,3,"Y2","Y2-V1",1
"478","ID-C09","Thea",2,0.063,3,0.0625,2,"Y2","Y2-V1",1
"479","ID-C09","Thea",2,0.023,1,0.0125,1,"Y2","Y2-V1",1
"480","ID-C09","Thea",2,0.056,3,0.0625,1,"Y2","Y2-V1",1
"481","ID-C09","Thea",2,0.053,3,0.0625,3,"Y2","Y2-V1",1
"482","ID-C09","Thea",2,0.016,1,0.0125,2,"Y2","Y2-V1",1
"483","ID-C09","Thea",2,0.014,1,0.0125,1,"Y2","Y2-V1",1
"484","ID-C09","Thea",2,0.056,3,0.0625,1,"Y2","Y2-V1",1
"485","ID-C09","Thea",2,0.069,3,0.0625,1,"Y2","Y2-V1",1
"486","ID-C09","Thea",2,0.017,1,0.0125,2,"Y2","Y2-V1",1
"487","ID-C09","Thea",2,0.018,1,0.0125,2,"Y2","Y2-V1",1
"488","ID-C09","Thea",2,0.017,1,0.0125,2,"Y2","Y2-V1",1
"489","ID-C09","Thea",2,0.038,2,0.0375,1,"Y2","Y2-V1",1
"490","ID-C09","Thea",2,0.027,2,0.0375,1,"Y2","Y2-V1",1
"491","ID-C09","Thea",2,0.07,3,0.0625,2,"Y2","Y2-V1",1
"492","ID-C09","Thea",2,0.107,5,0.1125,1,"Y2","Y2-V1",1
"493","ID-C09","Thea",2,0.085,4,0.0875,1,"Y2","Y2-V1",1
"494","ID-C09","Thea",2,0.049,2,0.0375,3,"Y2","Y2-V1",1
"495","ID-C09","Thea",2,0.042,2,0.0375,1,"Y2","Y2-V1",1
"496","ID-C09","Thea",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"497","ID-C09","Thea",2,0.06,3,0.0625,1,"Y2","Y2-V1",1
"498","ID-C09","Thea",2,0.021,1,0.0125,1,"Y2","Y2-V1",1
"499","ID-C09","Thea",2,0.034,2,0.0375,1,"Y2","Y2-V1",1
"500","ID-C09","Thea",2,0.113,5,0.1125,2,"Y2","Y2-V1",1
"501","ID-C09","Thea",2,0.082,4,0.0875,3,"Y2","Y2-V1",1
"502","ID-C09","Thea",2,0.071,3,0.0625,1,"Y2","Y2-V1",1
"503","ID-C09","Thea",2,0.063,3,0.0625,1,"Y2","Y2-V1",1
"504","ID-C09","Thea",2,0.016,1,0.0125,2,"Y2","Y2-V1",1
"505","ID-C12","Devin",1,0.022,1,0.0125,2,"Y2","Y2-V1",1
"506","ID-C12","Devin",1,0.125,5,0.1125,1,"Y2","Y2-V1",1
"507","ID-C13","Devin",1,0.033,2,0.0375,1,"Y2","Y2-V1",1
"508","ID-C13","Devin",1,0.125,5,0.1125,3,"Y2","Y2-V1",1
"509","ID-C13","Devin",1,0.047,2,0.0375,2,"Y2","Y2-V1",1
"510","ID-C19","Trey",2,0.076,4,0.0875,1,"Y2","Y2-V1",1
"511","ID-C19","Trey",2,0.047,2,0.0375,2,"Y2","Y2-V1",1
"512","ID-C19","Trey",2,0.093,4,0.0875,2,"Y2","Y2-V1",1
"513","ID-C19","Trey",2,0.074,3,0.0625,2,"Y2","Y2-V1",1
"514","ID-C19","Trey",2,0.103,5,0.1125,2,"Y2","Y2-V1",1
"515","ID-C19","Trey",2,0.033,2,0.0375,2,"Y2","Y2-V1",1
"516","ID-C19","Trey",2,0.056,3,0.0625,3,"Y2","Y2-V1",1
"517","ID-C23","Will",2,0.032,2,0.0375,1,"Y2","Y2-V1",1
"518","ID-C23","Will",2,0.081,4,0.0875,1,"Y2","Y2-V1",1
"519","ID-C23","Will",2,0.112,5,0.1125,3,"Y2","Y2-V1",1
"520","ID-C23","Will",2,0.094,4,0.0875,2,"Y2","Y2-V1",1
"521","ID-C23","Will",2,0.104,5,0.1125,3,"Y2","Y2-V1",1
"522","ID-C23","Will",2,0.122,5,0.1125,3,"Y2","Y2-V1",1
"523","ID-C23","Will",2,0.09,4,0.0875,1,"Y2","Y2-V1",1
"524","ID-C23","Will",2,0.087,4,0.0875,3,"Y2","Y2-V1",1
"525","ID-C23","Will",2,0.086,4,0.0875,1,"Y2","Y2-V1",1
"526","ID-C23","Will",2,0.116,5,0.1125,1,"Y2","Y2-V1",1
"527","ID-C23","Will",2,0.065,3,0.0625,1,"Y2","Y2-V1",1
"528","ID-C23","Will",2,0.073,3,0.0625,1,"Y2","Y2-V1",1
"529","ID-C23","Will",2,0.108,5,0.1125,1,"Y2","Y2-V1",1
"530","ID-C23","Will",2,0.021,1,0.0125,1,"Y2","Y2-V1",1
"531","ID-C23","Will",2,0.124,5,0.1125,1,"Y2","Y2-V1",1
"532","ID-C23","Will",2,0.076,4,0.0875,1,"Y2","Y2-V1",1
"533","ID-C23","Will",2,0.021,1,0.0125,1,"Y2","Y2-V1",1
"534","ID-C23","Will",2,0.102,5,0.1125,1,"Y2","Y2-V1",1
"535","ID-C23","Will",2,0.052,3,0.0625,2,"Y2","Y2-V1",1
"536","ID-C23","Will",2,0.077,4,0.0875,2,"Y2","Y2-V1",1
"537","ID-C23","Will",2,0.079,4,0.0875,1,"Y2","Y2-V1",1
"538","ID-C23","Will",2,0.02,1,0.0125,1,"Y2","Y2-V1",1
"539","ID-C23","Will",2,0.072,3,0.0625,2,"Y2","Y2-V1",1
"540","ID-C23","Will",2,0.051,3,0.0625,1,"Y2","Y2-V1",1
"541","ID-C23","Will",2,0.04,2,0.0375,1,"Y2","Y2-V1",1
"542","ID-C23","Will",2,0.074,3,0.0625,2,"Y2","Y2-V1",1
"543","ID-C23","Will",2,0.035,2,0.0375,1,"Y2","Y2-V1",1
"544","ID-C23","Will",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"545","ID-C23","Will",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"546","ID-C28","Rory",2,0.02,1,0.0125,1,"Y2","Y2-V1",1
"547","ID-C28","Rory",2,0.055,3,0.0625,1,"Y2","Y2-V1",1
"548","ID-C28","Rory",2,0.075,3,0.0625,1,"Y2","Y2-V1",1
"549","ID-C28","Rory",2,0.05,2,0.0375,1,"Y2","Y2-V1",1
"550","ID-C28","Rory",2,0.067,3,0.0625,1,"Y2","Y2-V1",1
"551","ID-C28","Rory",2,0.1,4,0.0875,1,"Y2","Y2-V1",1
"552","ID-C28","Rory",2,0.01,1,0.0125,2,"Y2","Y2-V1",1
"553","ID-C28","Rory",2,0.056,3,0.0625,1,"Y2","Y2-V1",1
"554","ID-C28","Rory",2,0.044,2,0.0375,1,"Y2","Y2-V1",1
"555","ID-C28","Rory",2,0.036,2,0.0375,1,"Y2","Y2-V1",1
"556","ID-C28","Rory",2,0.03,2,0.0375,1,"Y2","Y2-V1",1
"557","ID-C28","Rory",2,0.08,4,0.0875,1,"Y2","Y2-V1",1
"558","ID-C28","Rory",2,0.11,5,0.1125,1,"Y2","Y2-V1",1
"559","ID-C28","Rory",2,0.05,2,0.0375,1,"Y2","Y2-V1",1
"560","ID-C28","Rory",2,0.025,1,0.0125,1,"Y2","Y2-V1",1
"561","ID-C28","Rory",2,0.075,3,0.0625,1,"Y2","Y2-V1",1
"562","ID-C28","Rory",2,0.04,2,0.0375,1,"Y2","Y2-V1",1
"563","ID-C28","Rory",2,0.095,4,0.0875,1,"Y2","Y2-V1",1
"564","ID-C28","Rory",2,0.111,5,0.1125,2,"Y2","Y2-V1",1
"565","ID-C28","Rory",2,0.032,2,0.0375,1,"Y2","Y2-V1",1
"566","ID-C28","Rory",2,0.065,3,0.0625,1,"Y2","Y2-V1",1
"567","ID-C28","Rory",2,0.087,4,0.0875,2,"Y2","Y2-V1",1
"568","ID-C28","Rory",2,0.025,1,0.0125,1,"Y2","Y2-V1",1
"569","ID-C28","Rory",2,0.063,3,0.0625,1,"Y2","Y2-V1",1
"570","ID-C28","Rory",2,0.06,3,0.0625,2,"Y2","Y2-V1",1
"571","ID-C28","Rory",2,0.065,3,0.0625,3,"Y2","Y2-V1",1
"572","ID-C28","Rory",2,0.025,1,0.0125,1,"Y2","Y2-V1",1
"573","ID-C28","Rory",2,0.066,3,0.0625,1,"Y2","Y2-V1",1
"574","ID-C28","Rory",2,0.12,5,0.1125,3,"Y2","Y2-V1",1
"575","ID-C28","Rory",2,0.077,4,0.0875,1,"Y2","Y2-V1",1
"576","ID-C28","Rory",2,0.033,2,0.0375,1,"Y2","Y2-V1",1
"577","ID-C28","Rory",2,0.09,4,0.0875,1,"Y2","Y2-V1",1
"578","ID-C28","Rory",2,0.055,3,0.0625,1,"Y2","Y2-V1",1
"579","ID-C28","Rory",2,0.07,3,0.0625,2,"Y2","Y2-V1",1
"580","ID-C28","Rory",2,0.03,2,0.0375,1,"Y2","Y2-V1",1
"581","ID-C28","Rory",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"582","ID-C28","Rory",2,0.06,3,0.0625,1,"Y2","Y2-V1",1
"583","ID-C28","Rory",2,0.09,4,0.0875,3,"Y2","Y2-V1",1
"584","ID-C28","Rory",2,0.088,4,0.0875,1,"Y2","Y2-V1",1
"585","ID-C28","Rory",2,0.058,3,0.0625,1,"Y2","Y2-V1",1
"586","ID-C28","Rory",2,0.08,4,0.0875,1,"Y2","Y2-V1",1
"587","ID-C28","Rory",2,0.095,4,0.0875,1,"Y2","Y2-V1",1
"588","UT-B08","Rory",2,0.028,2,0.0375,2,"Y2","Y2-V1",1
"589","UT-B08","Rory",2,0.076,4,0.0875,2,"Y2","Y2-V1",1
"590","UT-B08","Rory",2,0.091,4,0.0875,3,"Y2","Y2-V1",1
"591","UT-B08","Rory",2,0.083,4,0.0875,1,"Y2","Y2-V1",1
"592","UT-B08","Rory",2,0.034,2,0.0375,1,"Y2","Y2-V1",1
"593","UT-B08","Rory",2,0.052,3,0.0625,1,"Y2","Y2-V1",1
"594","UT-B08","Rory",2,0.061,3,0.0625,1,"Y2","Y2-V1",1
"595","UT-B08","Rory",2,0.085,4,0.0875,2,"Y2","Y2-V1",1
"596","UT-B08","Rory",2,0.05,2,0.0375,1,"Y2","Y2-V1",1
"597","UT-B08","Rory",2,0.119,5,0.1125,2,"Y2","Y2-V1",1
"598","UT-B08","Rory",2,0.119,5,0.1125,2,"Y2","Y2-V1",1
"599","UT-B08","Rory",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"600","UT-B08","Rory",2,0.072,3,0.0625,1,"Y2","Y2-V1",1
"601","UT-B08","Rory",2,0.084,4,0.0875,2,"Y2","Y2-V1",1
"602","UT-B08","Rory",2,0.117,5,0.1125,1,"Y2","Y2-V1",1
"603","UT-B08","Rory",2,0.068,3,0.0625,1,"Y2","Y2-V1",1
"604","UT-B08","Rory",2,0.081,4,0.0875,1,"Y2","Y2-V1",1
"605","UT-B08","Rory",2,0.033,2,0.0375,2,"Y2","Y2-V1",1
"606","UT-B08","Rory",2,0.062,3,0.0625,2,"Y2","Y2-V1",1
"607","UT-B08","Rory",2,0.064,3,0.0625,2,"Y2","Y2-V1",1
"608","UT-B08","Rory",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"609","UT-B15","Keramie",1,0.076,4,0.0875,1,"Y2","Y2-V1",1
"610","UT-B16","Will",2,0.068,3,0.0625,1,"Y2","Y2-V1",1
"611","UT-B16","Will",2,0.116,5,0.1125,2,"Y2","Y2-V1",1
"612","UT-B16","Will",2,0.084,4,0.0875,1,"Y2","Y2-V1",1
"613","UT-B16","Will",2,0.026,2,0.0375,1,"Y2","Y2-V1",1
"614","UT-B16","Will",2,0.097,4,0.0875,1,"Y2","Y2-V1",1
"615","UT-B16","Will",2,0.085,4,0.0875,1,"Y2","Y2-V1",1
"616","UT-B16","Will",2,0.036,2,0.0375,2,"Y2","Y2-V1",1
"617","UT-B16","Will",2,0.014,1,0.0125,1,"Y2","Y2-V1",1
"618","UT-B16","Will",2,0.1,4,0.0875,1,"Y2","Y2-V1",1
"619","UT-B16","Will",2,0.046,2,0.0375,1,"Y2","Y2-V1",1
"620","UT-B16","Will",2,0.124,5,0.1125,1,"Y2","Y2-V1",1
"621","UT-B16","Will",2,0.075,3,0.0625,1,"Y2","Y2-V1",1
"622","UT-B16","Will",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"623","UT-B16","Will",2,0.076,4,0.0875,1,"Y2","Y2-V1",1
"624","UT-B16","Will",2,0.125,5,0.1125,1,"Y2","Y2-V1",1
"625","UT-B16","Will",2,0.12,5,0.1125,3,"Y2","Y2-V1",1
"626","UT-B16","Will",2,0.107,5,0.1125,1,"Y2","Y2-V1",1
"627","UT-B16","Will",2,0.029,2,0.0375,3,"Y2","Y2-V1",1
"628","UT-B17","Rory",2,0.035,2,0.0375,1,"Y2","Y2-V1",1
"629","UT-B17","Rory",2,0.055,3,0.0625,2,"Y2","Y2-V1",1
"630","UT-B17","Rory",2,0.08,4,0.0875,3,"Y2","Y2-V1",1
"631","UT-B17","Rory",2,0.047,2,0.0375,3,"Y2","Y2-V1",1
"632","UT-B17","Rory",2,0.095,4,0.0875,3,"Y2","Y2-V1",1
"633","UT-B17","Rory",2,0.035,2,0.0375,1,"Y2","Y2-V1",1
"634","UT-B17","Rory",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"635","UT-B17","Rory",2,0.02,1,0.0125,1,"Y2","Y2-V1",1
"636","UT-B17","Rory",2,0.115,5,0.1125,3,"Y2","Y2-V1",1
"637","UT-B17","Rory",2,0.068,3,0.0625,1,"Y2","Y2-V1",1
"638","UT-B17","Rory",2,0.067,3,0.0625,1,"Y2","Y2-V1",1
"639","UT-B17","Rory",2,0.042,2,0.0375,1,"Y2","Y2-V1",1
"640","UT-B17","Rory",2,0.063,3,0.0625,1,"Y2","Y2-V1",1
"641","UT-B17","Rory",2,0.038,2,0.0375,1,"Y2","Y2-V1",1
"642","UT-B17","Rory",2,0.045,2,0.0375,3,"Y2","Y2-V1",1
"643","UT-B17","Rory",2,0.039,2,0.0375,2,"Y2","Y2-V1",1
"644","UT-B17","Rory",2,0.064,3,0.0625,2,"Y2","Y2-V1",1
"645","UT-B17","Rory",2,0.011,1,0.0125,1,"Y2","Y2-V1",1
"646","UT-B17","Rory",2,0.037,2,0.0375,1,"Y2","Y2-V1",1
"647","UT-B17","Rory",2,0.076,4,0.0875,1,"Y2","Y2-V1",1
"648","UT-B17","Rory",2,0.05,2,0.0375,2,"Y2","Y2-V1",1
"649","UT-B17","Rory",2,0.092,4,0.0875,2,"Y2","Y2-V1",1
"650","UT-B17","Rory",2,0.041,2,0.0375,1,"Y2","Y2-V1",1
"651","UT-B17","Rory",2,0.062,3,0.0625,1,"Y2","Y2-V1",1
"652","UT-B17","Rory",2,0.057,3,0.0625,1,"Y2","Y2-V1",1
"653","UT-B17","Rory",2,0.075,3,0.0625,1,"Y2","Y2-V1",1
"654","UT-B17","Rory",2,0.036,2,0.0375,2,"Y2","Y2-V1",1
"655","UT-B24","Anna",1,0.023,1,0.0125,2,"Y2","Y2-V1",1
"656","UT-B24","Anna",1,0.016,1,0.0125,1,"Y2","Y2-V1",1
"657","UT-B24","Anna",1,0.087,4,0.0875,2,"Y2","Y2-V1",1
"658","UT-B24","Anna",1,0.083,4,0.0875,3,"Y2","Y2-V1",1
