"","Grid.ID","Observer.ID","Observer.Experience","Distance","Dist.Bin","Dist.Bin.Midpoint","Time.Interval","Year","Visit.ID","n.Observers"
"855","UT-C06","Rory",2,0.082,4,0.0875,1,"Y1","Y1-V2",1
"856","UT-C06","Rory",2,0.112,5,0.1125,1,"Y1","Y1-V2",1
"857","UT-C06","Rory",2,0.063,3,0.0625,2,"Y1","Y1-V2",1
"858","UT-C06","Rory",2,0.032,2,0.0375,1,"Y1","Y1-V2",1
"859","UT-C06","Rory",2,0.102,5,0.1125,2,"Y1","Y1-V2",1
"860","UT-C06","Rory",2,0.072,3,0.0625,2,"Y1","Y1-V2",1
"861","UT-C06","Rory",2,0.029,2,0.0375,1,"Y1","Y1-V2",1
"862","UT-C06","Rory",2,0.028,2,0.0375,1,"Y1","Y1-V2",1
"863","UT-C06","Rory",2,0.045,2,0.0375,1,"Y1","Y1-V2",1
"864","UT-C06","Rory",2,0.103,5,0.1125,2,"Y1","Y1-V2",1
"865","UT-C06","Rory",2,0.021,1,0.0125,2,"Y1","Y1-V2",1
"866","UT-C06","Rory",2,0.024,1,0.0125,3,"Y1","Y1-V2",1
"867","UT-C06","Rory",2,0.06,3,0.0625,1,"Y1","Y1-V2",1
"868","UT-C06","Rory",2,0.04,2,0.0375,1,"Y1","Y1-V2",1
"869","UT-C06","Rory",2,0.054,3,0.0625,1,"Y1","Y1-V2",1
"870","UT-C06","Rory",2,0.07,3,0.0625,1,"Y1","Y1-V2",1
"871","UT-C06","Rory",2,0.03,2,0.0375,1,"Y1","Y1-V2",1
"872","UT-C06","Rory",2,0.076,4,0.0875,1,"Y1","Y1-V2",1
"873","UT-C06","Rory",2,0.042,2,0.0375,1,"Y1","Y1-V2",1
"874","UT-C06","Rory",2,0.047,2,0.0375,2,"Y1","Y1-V2",1
"875","UT-C06","Rory",2,0.03,2,0.0375,1,"Y1","Y1-V2",1
"876","UT-C06","Rory",2,0.074,3,0.0625,1,"Y1","Y1-V2",1
"877","UT-C06","Rory",2,0.036,2,0.0375,3,"Y1","Y1-V2",1
"878","UT-C08","Austin",1,0.065,3,0.0625,2,"Y1","Y1-V2",1
"879","UT-C17","Austin",1,0.056,3,0.0625,3,"Y1","Y1-V2",1
"880","UT-C19","Eliza",1,0.08,4,0.0875,3,"Y1","Y1-V2",1
"881","UT-C27","Keramie",1,0.068,3,0.0625,1,"Y1","Y1-V2",1
"882","UT-C27","Keramie",1,0.053,3,0.0625,1,"Y1","Y1-V2",1
"883","UT-C27","Keramie",1,0.035,2,0.0375,3,"Y1","Y1-V2",1
"884","UT-C27","Keramie",1,0.057,3,0.0625,2,"Y1","Y1-V2",1
"885","UT-C27","Keramie",1,0.068,3,0.0625,1,"Y1","Y1-V2",1
"886","UT-C27","Keramie",1,0.089,4,0.0875,3,"Y1","Y1-V2",1
"887","UT-C27","Keramie",1,0.029,2,0.0375,1,"Y1","Y1-V2",1
"888","UT-C27","Keramie",1,0.029,2,0.0375,1,"Y1","Y1-V2",1
"889","UT-C27","Keramie",1,0.116,5,0.1125,3,"Y1","Y1-V2",1
"890","UT-C27","Keramie",1,0.074,3,0.0625,1,"Y1","Y1-V2",1
"891","UT-C27","Keramie",1,0.063,3,0.0625,3,"Y1","Y1-V2",1
"892","ID-B03","Thea",2,0.06,3,0.0625,2,"Y2","Y2-V1",1
"893","ID-B03","Thea",2,0.061,3,0.0625,3,"Y2","Y2-V1",1
"894","ID-B03","Thea",2,0.074,3,0.0625,2,"Y2","Y2-V1",1
"895","ID-B03","Thea",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"896","ID-B03","Thea",2,0.04,2,0.0375,2,"Y2","Y2-V1",1
"897","ID-B03","Thea",2,0.038,2,0.0375,2,"Y2","Y2-V1",1
"898","ID-B03","Thea",2,0.087,4,0.0875,2,"Y2","Y2-V1",1
"899","ID-B03","Thea",2,0.028,2,0.0375,2,"Y2","Y2-V1",1
"900","ID-B04","Thea",2,0.046,2,0.0375,1,"Y2","Y2-V1",1
"901","ID-B04","Thea",2,0.041,2,0.0375,1,"Y2","Y2-V1",1
"902","ID-B04","Thea",2,0.056,3,0.0625,3,"Y2","Y2-V1",1
"903","ID-B04","Thea",2,0.116,5,0.1125,1,"Y2","Y2-V1",1
"904","ID-B04","Thea",2,0.059,3,0.0625,3,"Y2","Y2-V1",1
"905","ID-B04","Thea",2,0.025,1,0.0125,1,"Y2","Y2-V1",1
"906","ID-B04","Thea",2,0.049,2,0.0375,1,"Y2","Y2-V1",1
"907","ID-B04","Thea",2,0.046,2,0.0375,2,"Y2","Y2-V1",1
"908","ID-B04","Thea",2,0.099,4,0.0875,1,"Y2","Y2-V1",1
"909","ID-B04","Thea",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"910","ID-B04","Thea",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"911","ID-B04","Thea",2,0.043,2,0.0375,1,"Y2","Y2-V1",1
"912","ID-B04","Thea",2,0.029,2,0.0375,2,"Y2","Y2-V1",1
"913","ID-B04","Thea",2,0.061,3,0.0625,2,"Y2","Y2-V1",1
"914","ID-B04","Thea",2,0.113,5,0.1125,1,"Y2","Y2-V1",1
"915","ID-B04","Thea",2,0.069,3,0.0625,1,"Y2","Y2-V1",1
"916","ID-B04","Thea",2,0.05,2,0.0375,1,"Y2","Y2-V1",1
"917","ID-B04","Thea",2,0.02,1,0.0125,1,"Y2","Y2-V1",1
"918","ID-B04","Thea",2,0.03,2,0.0375,2,"Y2","Y2-V1",1
"919","ID-B04","Thea",2,0.105,5,0.1125,1,"Y2","Y2-V1",1
"920","ID-B04","Thea",2,0.084,4,0.0875,1,"Y2","Y2-V1",1
"921","ID-B04","Thea",2,0.076,4,0.0875,2,"Y2","Y2-V1",1
"922","ID-B04","Thea",2,0.111,5,0.1125,2,"Y2","Y2-V1",1
"923","ID-B04","Thea",2,0.101,5,0.1125,1,"Y2","Y2-V1",1
"924","ID-B04","Thea",2,0.065,3,0.0625,1,"Y2","Y2-V1",1
"925","ID-B04","Thea",2,0.023,1,0.0125,1,"Y2","Y2-V1",1
"926","ID-B04","Thea",2,0.123,5,0.1125,2,"Y2","Y2-V1",1
"927","ID-B04","Thea",2,0.022,1,0.0125,3,"Y2","Y2-V1",1
"928","ID-B04","Thea",2,0.047,2,0.0375,1,"Y2","Y2-V1",1
"929","ID-B04","Thea",2,0.093,4,0.0875,2,"Y2","Y2-V1",1
"930","ID-B04","Thea",2,0.06,3,0.0625,1,"Y2","Y2-V1",1
"931","ID-B04","Thea",2,0.085,4,0.0875,1,"Y2","Y2-V1",1
"932","ID-B04","Thea",2,0.123,5,0.1125,2,"Y2","Y2-V1",1
"933","ID-B04","Thea",2,0.03,2,0.0375,2,"Y2","Y2-V1",1
"934","ID-B04","Thea",2,0.093,4,0.0875,2,"Y2","Y2-V1",1
"935","ID-B04","Thea",2,0.083,4,0.0875,2,"Y2","Y2-V1",1
"936","ID-B04","Thea",2,0.081,4,0.0875,2,"Y2","Y2-V1",1
"937","ID-B04","Thea",2,0.02,1,0.0125,2,"Y2","Y2-V1",1
"938","ID-B09","Keramie",1,0.095,4,0.0875,2,"Y2","Y2-V1",1
"939","ID-B11","Will",2,0.038,2,0.0375,1,"Y2","Y2-V1",1
"940","ID-B11","Will",2,0.073,3,0.0625,3,"Y2","Y2-V1",1
"941","ID-B13","Rory",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"942","ID-B13","Rory",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"943","ID-B13","Rory",2,0.1,4,0.0875,3,"Y2","Y2-V1",1
"944","ID-B13","Rory",2,0.055,3,0.0625,2,"Y2","Y2-V1",1
"945","ID-B13","Rory",2,0.09,4,0.0875,1,"Y2","Y2-V1",1
"946","ID-B13","Rory",2,0.069,3,0.0625,2,"Y2","Y2-V1",1
"947","ID-B13","Rory",2,0.096,4,0.0875,2,"Y2","Y2-V1",1
"948","ID-B13","Rory",2,0.078,4,0.0875,2,"Y2","Y2-V1",1
"949","ID-B13","Rory",2,0.015,1,0.0125,1,"Y2","Y2-V1",1
"950","ID-B13","Rory",2,0.12,5,0.1125,2,"Y2","Y2-V1",1
"951","ID-B13","Rory",2,0.077,4,0.0875,1,"Y2","Y2-V1",1
"952","ID-B13","Rory",2,0.055,3,0.0625,1,"Y2","Y2-V1",1
"953","ID-B13","Rory",2,0.025,1,0.0125,3,"Y2","Y2-V1",1
"954","ID-B13","Rory",2,0.024,1,0.0125,1,"Y2","Y2-V1",1
"955","ID-B13","Rory",2,0.051,3,0.0625,1,"Y2","Y2-V1",1
"956","ID-B13","Rory",2,0.095,4,0.0875,1,"Y2","Y2-V1",1
"957","ID-B13","Rory",2,0.016,1,0.0125,1,"Y2","Y2-V1",1
"958","ID-B13","Rory",2,0.093,4,0.0875,2,"Y2","Y2-V1",1
"959","ID-B13","Rory",2,0.1,4,0.0875,1,"Y2","Y2-V1",1
"960","ID-B13","Rory",2,0.079,4,0.0875,2,"Y2","Y2-V1",1
"961","ID-B13","Rory",2,0.024,1,0.0125,1,"Y2","Y2-V1",1
"962","ID-B13","Rory",2,0.053,3,0.0625,1,"Y2","Y2-V1",1
"963","ID-B13","Rory",2,0.087,4,0.0875,3,"Y2","Y2-V1",1
"964","ID-B16","Andrew",1,0.01,1,0.0125,2,"Y2","Y2-V1",1
"965","ID-B16","Andrew",1,0.024,1,0.0125,3,"Y2","Y2-V1",1
"966","ID-B21","Trey",2,0.053,3,0.0625,1,"Y2","Y2-V1",1
"967","ID-B21","Trey",2,0.036,2,0.0375,2,"Y2","Y2-V1",1
"968","ID-B21","Trey",2,0.038,2,0.0375,1,"Y2","Y2-V1",1
"969","ID-B21","Trey",2,0.024,1,0.0125,1,"Y2","Y2-V1",1
"970","ID-B21","Trey",2,0.072,3,0.0625,1,"Y2","Y2-V1",1
"971","ID-B21","Trey",2,0.052,3,0.0625,3,"Y2","Y2-V1",1
"972","ID-B21","Trey",2,0.063,3,0.0625,1,"Y2","Y2-V1",1
"973","ID-B21","Trey",2,0.043,2,0.0375,1,"Y2","Y2-V1",1
"974","ID-B21","Trey",2,0.049,2,0.0375,1,"Y2","Y2-V1",1
"975","ID-B22","Will",2,0.057,3,0.0625,1,"Y2","Y2-V1",1
"976","ID-B22","Will",2,0.116,5,0.1125,1,"Y2","Y2-V1",1
"977","ID-B22","Will",2,0.12,5,0.1125,1,"Y2","Y2-V1",1
"978","ID-B22","Will",2,0.083,4,0.0875,1,"Y2","Y2-V1",1
"979","ID-B22","Will",2,0.095,4,0.0875,1,"Y2","Y2-V1",1
"980","ID-B22","Will",2,0.103,5,0.1125,1,"Y2","Y2-V1",1
"981","ID-B22","Will",2,0.113,5,0.1125,1,"Y2","Y2-V1",1
"982","ID-B22","Will",2,0.088,4,0.0875,1,"Y2","Y2-V1",1
"983","ID-B22","Will",2,0.093,4,0.0875,1,"Y2","Y2-V1",1
"984","ID-B22","Will",2,0.087,4,0.0875,1,"Y2","Y2-V1",1
"985","ID-B22","Will",2,0.079,4,0.0875,2,"Y2","Y2-V1",1
"986","ID-B22","Will",2,0.113,5,0.1125,2,"Y2","Y2-V1",1
"987","ID-B22","Will",2,0.021,1,0.0125,2,"Y2","Y2-V1",1
"988","ID-B22","Will",2,0.068,3,0.0625,1,"Y2","Y2-V1",1
"989","ID-B22","Will",2,0.119,5,0.1125,1,"Y2","Y2-V1",1
"990","ID-B22","Will",2,0.079,4,0.0875,2,"Y2","Y2-V1",1
"991","ID-B22","Will",2,0.093,4,0.0875,2,"Y2","Y2-V1",1
"992","ID-B22","Will",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"993","ID-B22","Will",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"994","ID-B22","Will",2,0.124,5,0.1125,1,"Y2","Y2-V1",1
"995","ID-B22","Will",2,0.114,5,0.1125,1,"Y2","Y2-V1",1
"996","ID-B22","Will",2,0.048,2,0.0375,1,"Y2","Y2-V1",1
"997","ID-B22","Will",2,0.074,3,0.0625,2,"Y2","Y2-V1",1
"998","ID-B22","Will",2,0.076,4,0.0875,2,"Y2","Y2-V1",1
"999","ID-B22","Will",2,0.077,4,0.0875,3,"Y2","Y2-V1",1
"1000","ID-B22","Will",2,0.098,4,0.0875,1,"Y2","Y2-V1",1
"1001","ID-B22","Will",2,0.115,5,0.1125,1,"Y2","Y2-V1",1
"1002","ID-B22","Will",2,0.051,3,0.0625,2,"Y2","Y2-V1",1
"1003","ID-B22","Will",2,0.055,3,0.0625,2,"Y2","Y2-V1",1
"1004","ID-B22","Will",2,0.1,4,0.0875,2,"Y2","Y2-V1",1
"1005","ID-B22","Will",2,0.068,3,0.0625,2,"Y2","Y2-V1",1
"1006","ID-B22","Will",2,0.087,4,0.0875,2,"Y2","Y2-V1",1
"1007","ID-B22","Will",2,0.123,5,0.1125,1,"Y2","Y2-V1",1
"1008","ID-B22","Will",2,0.07,3,0.0625,2,"Y2","Y2-V1",1
"1009","ID-B23","Will",2,0.013,1,0.0125,1,"Y2","Y2-V1",1
"1010","ID-B23","Will",2,0.04,2,0.0375,2,"Y2","Y2-V1",1
"1011","ID-B23","Will",2,0.116,5,0.1125,3,"Y2","Y2-V1",1
"1012","ID-B23","Will",2,0.078,4,0.0875,3,"Y2","Y2-V1",1
"1013","ID-B23","Will",2,0.04,2,0.0375,2,"Y2","Y2-V1",1
"1014","ID-B24","Thea",2,0.057,3,0.0625,1,"Y2","Y2-V1",1
"1015","ID-B24","Thea",2,0.062,3,0.0625,1,"Y2","Y2-V1",1
"1016","ID-B24","Thea",2,0.062,3,0.0625,1,"Y2","Y2-V1",1
"1017","ID-B24","Thea",2,0.063,3,0.0625,2,"Y2","Y2-V1",1
"1018","ID-B24","Thea",2,0.066,3,0.0625,3,"Y2","Y2-V1",1
"1019","ID-B24","Thea",2,0.032,2,0.0375,3,"Y2","Y2-V1",1
"1020","ID-B24","Thea",2,0.023,1,0.0125,1,"Y2","Y2-V1",1
"1021","ID-B24","Thea",2,0.102,5,0.1125,1,"Y2","Y2-V1",1
"1022","ID-B24","Thea",2,0.102,5,0.1125,1,"Y2","Y2-V1",1
"1023","ID-B24","Thea",2,0.043,2,0.0375,1,"Y2","Y2-V1",1
"1024","ID-B24","Thea",2,0.055,3,0.0625,1,"Y2","Y2-V1",1
"1025","ID-B24","Thea",2,0.038,2,0.0375,1,"Y2","Y2-V1",1
"1026","ID-B24","Thea",2,0.098,4,0.0875,1,"Y2","Y2-V1",1
"1027","ID-B24","Thea",2,0.05,2,0.0375,1,"Y2","Y2-V1",1
"1028","ID-B24","Thea",2,0.035,2,0.0375,2,"Y2","Y2-V1",1
"1029","ID-B24","Thea",2,0.05,2,0.0375,1,"Y2","Y2-V1",1
"1030","ID-B24","Thea",2,0.119,5,0.1125,1,"Y2","Y2-V1",1
"1031","ID-B24","Thea",2,0.052,3,0.0625,1,"Y2","Y2-V1",1
"1032","ID-B24","Thea",2,0.044,2,0.0375,1,"Y2","Y2-V1",1
"1033","ID-B24","Thea",2,0.07,3,0.0625,1,"Y2","Y2-V1",1
"1034","ID-B24","Thea",2,0.062,3,0.0625,1,"Y2","Y2-V1",1
"1035","ID-B24","Thea",2,0.081,4,0.0875,1,"Y2","Y2-V1",1
"1036","ID-B24","Thea",2,0.044,2,0.0375,1,"Y2","Y2-V1",1
"1037","ID-B24","Thea",2,0.064,3,0.0625,1,"Y2","Y2-V1",1
"1038","ID-B24","Thea",2,0.044,2,0.0375,1,"Y2","Y2-V1",1
"1039","ID-B24","Thea",2,0.099,4,0.0875,1,"Y2","Y2-V1",1
"1040","ID-B24","Thea",2,0.102,5,0.1125,1,"Y2","Y2-V1",1
"1041","ID-B24","Thea",2,0.039,2,0.0375,1,"Y2","Y2-V1",1
"1042","ID-B24","Thea",2,0.039,2,0.0375,1,"Y2","Y2-V1",1
"1043","ID-B24","Thea",2,0.042,2,0.0375,1,"Y2","Y2-V1",1
"1044","ID-B24","Thea",2,0.041,2,0.0375,1,"Y2","Y2-V1",1
"1045","ID-B24","Thea",2,0.041,2,0.0375,1,"Y2","Y2-V1",1
"1046","ID-B24","Thea",2,0.062,3,0.0625,1,"Y2","Y2-V1",1
"1047","ID-B24","Thea",2,0.051,3,0.0625,1,"Y2","Y2-V1",1
"1048","ID-B24","Thea",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"1049","ID-B24","Thea",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"1050","ID-B24","Thea",2,0.044,2,0.0375,1,"Y2","Y2-V1",1
"1051","ID-B24","Thea",2,0.083,4,0.0875,1,"Y2","Y2-V1",1
"1052","ID-B24","Thea",2,0.069,3,0.0625,2,"Y2","Y2-V1",1
"1053","ID-B24","Thea",2,0.055,3,0.0625,1,"Y2","Y2-V1",1
"1054","ID-B24","Thea",2,0.054,3,0.0625,2,"Y2","Y2-V1",1
"1055","ID-B24","Thea",2,0.054,3,0.0625,2,"Y2","Y2-V1",1
"1056","ID-B24","Thea",2,0.063,3,0.0625,2,"Y2","Y2-V1",1
"1057","ID-B24","Thea",2,0.018,1,0.0125,1,"Y2","Y2-V1",1
"1058","ID-B24","Thea",2,0.038,2,0.0375,1,"Y2","Y2-V1",1
"1059","ID-B24","Thea",2,0.086,4,0.0875,1,"Y2","Y2-V1",1
"1060","ID-B24","Thea",2,0.012,1,0.0125,1,"Y2","Y2-V1",1
"1061","ID-B24","Thea",2,0.04,2,0.0375,3,"Y2","Y2-V1",1
"1062","ID-B24","Thea",2,0.051,3,0.0625,1,"Y2","Y2-V1",1
"1063","ID-B24","Thea",2,0.036,2,0.0375,1,"Y2","Y2-V1",1
"1064","ID-B24","Thea",2,0.036,2,0.0375,1,"Y2","Y2-V1",1
"1065","ID-B24","Thea",2,0.03,2,0.0375,2,"Y2","Y2-V1",1
"1066","ID-B24","Thea",2,0.076,4,0.0875,2,"Y2","Y2-V1",1
"1067","ID-B24","Thea",2,0.082,4,0.0875,3,"Y2","Y2-V1",1
"1068","ID-B24","Thea",2,0.08,4,0.0875,1,"Y2","Y2-V1",1
"1069","ID-B24","Thea",2,0.077,4,0.0875,1,"Y2","Y2-V1",1
"1070","ID-B24","Thea",2,0.019,1,0.0125,1,"Y2","Y2-V1",1
"1071","ID-B24","Thea",2,0.079,4,0.0875,2,"Y2","Y2-V1",1
"1072","ID-B24","Thea",2,0.06,3,0.0625,2,"Y2","Y2-V1",1
"1073","ID-B24","Thea",2,0.046,2,0.0375,1,"Y2","Y2-V1",1
"1074","ID-B24","Thea",2,0.078,4,0.0875,1,"Y2","Y2-V1",1
"1075","ID-B24","Thea",2,0.071,3,0.0625,1,"Y2","Y2-V1",1
"1076","ID-B24","Thea",2,0.11,5,0.1125,2,"Y2","Y2-V1",1
"1077","ID-C03","Devin",1,0.038,2,0.0375,1,"Y2","Y2-V1",1
"1078","ID-C03","Devin",1,0.053,3,0.0625,2,"Y2","Y2-V1",1
"1079","ID-C03","Devin",1,0.053,3,0.0625,2,"Y2","Y2-V1",1
"1080","ID-C03","Devin",1,0.065,3,0.0625,2,"Y2","Y2-V1",1
"1081","ID-C03","Devin",1,0.042,2,0.0375,2,"Y2","Y2-V1",1
"1082","ID-C03","Devin",1,0.049,2,0.0375,3,"Y2","Y2-V1",1
"1083","ID-C03","Devin",1,0.038,2,0.0375,2,"Y2","Y2-V1",1
"1084","ID-C03","Devin",1,0.039,2,0.0375,2,"Y2","Y2-V1",1
"1085","ID-C03","Devin",1,0.054,3,0.0625,3,"Y2","Y2-V1",1
"1086","ID-C03","Devin",1,0.023,1,0.0125,1,"Y2","Y2-V1",1
"1087","ID-C03","Devin",1,0.047,2,0.0375,1,"Y2","Y2-V1",1
"1088","ID-C03","Devin",1,0.038,2,0.0375,2,"Y2","Y2-V1",1
"1089","ID-C03","Devin",1,0.078,4,0.0875,1,"Y2","Y2-V1",1
"1090","ID-C03","Devin",1,0.024,1,0.0125,3,"Y2","Y2-V1",1
"1091","ID-C03","Devin",1,0.039,2,0.0375,3,"Y2","Y2-V1",1
"1092","ID-C03","Devin",1,0.018,1,0.0125,3,"Y2","Y2-V1",1
"1093","ID-C04","Will",2,0.095,4,0.0875,1,"Y2","Y2-V1",1
"1094","ID-C04","Will",2,0.046,2,0.0375,1,"Y2","Y2-V1",1
"1095","ID-C04","Will",2,0.052,3,0.0625,1,"Y2","Y2-V1",1
"1096","ID-C04","Will",2,0.047,2,0.0375,1,"Y2","Y2-V1",1
"1097","ID-C04","Will",2,0.052,3,0.0625,2,"Y2","Y2-V1",1
"1098","ID-C04","Will",2,0.048,2,0.0375,2,"Y2","Y2-V1",1
"1099","ID-C04","Will",2,0.071,3,0.0625,1,"Y2","Y2-V1",1
"1100","ID-C04","Will",2,0.09,4,0.0875,1,"Y2","Y2-V1",1
"1101","ID-C04","Will",2,0.068,3,0.0625,2,"Y2","Y2-V1",1
"1102","ID-C04","Will",2,0.03,2,0.0375,1,"Y2","Y2-V1",1
"1103","ID-C04","Will",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"1104","ID-C04","Will",2,0.104,5,0.1125,1,"Y2","Y2-V1",1
"1105","ID-C04","Will",2,0.095,4,0.0875,1,"Y2","Y2-V1",1
"1106","ID-C04","Will",2,0.068,3,0.0625,1,"Y2","Y2-V1",1
"1107","ID-C04","Will",2,0.062,3,0.0625,1,"Y2","Y2-V1",1
"1108","ID-C04","Will",2,0.042,2,0.0375,1,"Y2","Y2-V1",1
"1109","ID-C04","Will",2,0.068,3,0.0625,1,"Y2","Y2-V1",1
"1110","ID-C04","Will",2,0.076,4,0.0875,1,"Y2","Y2-V1",1
"1111","ID-C04","Will",2,0.072,3,0.0625,1,"Y2","Y2-V1",1
"1112","ID-C04","Will",2,0.061,3,0.0625,3,"Y2","Y2-V1",1
"1113","ID-C04","Will",2,0.063,3,0.0625,1,"Y2","Y2-V1",1
"1114","ID-C04","Will",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"1115","ID-C04","Will",2,0.052,3,0.0625,2,"Y2","Y2-V1",1
"1116","ID-C04","Will",2,0.089,4,0.0875,2,"Y2","Y2-V1",1
"1117","ID-C04","Will",2,0.091,4,0.0875,1,"Y2","Y2-V1",1
"1118","ID-C04","Will",2,0.064,3,0.0625,1,"Y2","Y2-V1",1
"1119","ID-C04","Will",2,0.087,4,0.0875,1,"Y2","Y2-V1",1
"1120","ID-C04","Will",2,0.11,5,0.1125,1,"Y2","Y2-V1",1
"1121","ID-C04","Will",2,0.031,2,0.0375,3,"Y2","Y2-V1",1
"1122","ID-C04","Will",2,0.057,3,0.0625,1,"Y2","Y2-V1",1
"1123","ID-C04","Will",2,0.042,2,0.0375,1,"Y2","Y2-V1",1
"1124","ID-C04","Will",2,0.044,2,0.0375,2,"Y2","Y2-V1",1
"1125","ID-C04","Will",2,0.117,5,0.1125,3,"Y2","Y2-V1",1
"1126","ID-C04","Will",2,0.07,3,0.0625,1,"Y2","Y2-V1",1
"1127","ID-C04","Will",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"1128","ID-C04","Will",2,0.12,5,0.1125,1,"Y2","Y2-V1",1
"1129","ID-C04","Will",2,0.047,2,0.0375,1,"Y2","Y2-V1",1
"1130","ID-C04","Will",2,0.068,3,0.0625,1,"Y2","Y2-V1",1
"1131","ID-C04","Will",2,0.08,4,0.0875,1,"Y2","Y2-V1",1
"1132","ID-C07","Rory",2,0.097,4,0.0875,2,"Y2","Y2-V1",1
"1133","ID-C07","Rory",2,0.106,5,0.1125,2,"Y2","Y2-V1",1
"1134","ID-C07","Rory",2,0.084,4,0.0875,2,"Y2","Y2-V1",1
"1135","ID-C07","Rory",2,0.044,2,0.0375,1,"Y2","Y2-V1",1
"1136","ID-C07","Rory",2,0.108,5,0.1125,3,"Y2","Y2-V1",1
"1137","ID-C07","Rory",2,0.045,2,0.0375,2,"Y2","Y2-V1",1
"1138","ID-C07","Rory",2,0.057,3,0.0625,1,"Y2","Y2-V1",1
"1139","ID-C07","Rory",2,0.103,5,0.1125,2,"Y2","Y2-V1",1
"1140","ID-C07","Rory",2,0.037,2,0.0375,2,"Y2","Y2-V1",1
"1141","ID-C07","Rory",2,0.07,3,0.0625,2,"Y2","Y2-V1",1
"1142","ID-C07","Rory",2,0.033,2,0.0375,1,"Y2","Y2-V1",1
"1143","ID-C07","Rory",2,0.02,1,0.0125,1,"Y2","Y2-V1",1
"1144","ID-C07","Rory",2,0.056,3,0.0625,3,"Y2","Y2-V1",1
"1145","ID-C07","Rory",2,0.078,4,0.0875,2,"Y2","Y2-V1",1
"1146","ID-C07","Rory",2,0.107,5,0.1125,1,"Y2","Y2-V1",1
"1147","ID-C07","Rory",2,0.08,4,0.0875,1,"Y2","Y2-V1",1
"1148","ID-C07","Rory",2,0.071,3,0.0625,2,"Y2","Y2-V1",1
"1149","ID-C07","Rory",2,0.079,4,0.0875,2,"Y2","Y2-V1",1
"1150","ID-C07","Rory",2,0.048,2,0.0375,2,"Y2","Y2-V1",1
"1151","ID-C07","Rory",2,0.12,5,0.1125,2,"Y2","Y2-V1",1
"1152","ID-C07","Rory",2,0.019,1,0.0125,1,"Y2","Y2-V1",1
"1153","ID-C07","Rory",2,0.091,4,0.0875,2,"Y2","Y2-V1",1
"1154","ID-C07","Rory",2,0.062,3,0.0625,1,"Y2","Y2-V1",1
"1155","ID-C07","Rory",2,0.086,4,0.0875,1,"Y2","Y2-V1",1
"1156","ID-C07","Rory",2,0.039,2,0.0375,1,"Y2","Y2-V1",1
"1157","ID-C11","Anna",1,0.016,1,0.0125,1,"Y2","Y2-V1",1
"1158","ID-C11","Anna",1,0.037,2,0.0375,3,"Y2","Y2-V1",1
"1159","ID-C11","Anna",1,0.027,2,0.0375,1,"Y2","Y2-V1",1
"1160","ID-C11","Anna",1,0.026,2,0.0375,2,"Y2","Y2-V1",1
"1161","ID-C11","Anna",1,0.039,2,0.0375,1,"Y2","Y2-V1",1
"1162","ID-C11","Anna",1,0.03,2,0.0375,2,"Y2","Y2-V1",1
"1163","ID-C11","Anna",1,0.01,1,0.0125,3,"Y2","Y2-V1",1
"1164","ID-C11","Anna",1,0.013,1,0.0125,3,"Y2","Y2-V1",1
"1165","ID-C13","Devin",1,0.031,2,0.0375,2,"Y2","Y2-V1",1
"1166","ID-C13","Devin",1,0.045,2,0.0375,2,"Y2","Y2-V1",1
"1167","ID-C13","Devin",1,0.028,2,0.0375,1,"Y2","Y2-V1",1
"1168","ID-C13","Devin",1,0.036,2,0.0375,1,"Y2","Y2-V1",1
"1169","ID-C13","Devin",1,0.063,3,0.0625,2,"Y2","Y2-V1",1
"1170","ID-C16","Andrew",1,0.02,1,0.0125,1,"Y2","Y2-V1",1
"1171","ID-C21","Andrew",1,0.055,3,0.0625,1,"Y2","Y2-V1",1
"1172","ID-C21","Andrew",1,0.015,1,0.0125,1,"Y2","Y2-V1",1
"1173","ID-C21","Andrew",1,0.023,1,0.0125,1,"Y2","Y2-V1",1
"1174","ID-C21","Andrew",1,0.02,1,0.0125,2,"Y2","Y2-V1",1
"1175","ID-C21","Andrew",1,0.02,1,0.0125,2,"Y2","Y2-V1",1
"1176","ID-C21","Andrew",1,0.025,1,0.0125,1,"Y2","Y2-V1",1
"1177","ID-C21","Andrew",1,0.03,2,0.0375,1,"Y2","Y2-V1",1
"1178","ID-C21","Andrew",1,0.07,3,0.0625,1,"Y2","Y2-V1",1
"1179","ID-C21","Andrew",1,0.02,1,0.0125,2,"Y2","Y2-V1",1
"1180","ID-C21","Andrew",1,0.007,1,0.0125,3,"Y2","Y2-V1",1
"1181","ID-C22","Devin",1,0.016,1,0.0125,3,"Y2","Y2-V1",1
"1182","ID-C22","Devin",1,0.016,1,0.0125,2,"Y2","Y2-V1",1
