"","Grid.ID","Observer.ID","Observer.Experience","Distance","Dist.Bin","Dist.Bin.Midpoint","Time.Interval","Year","Visit.ID","n.Observers"
"1008","UT-B22","Austin",1,0.076,4,0.0875,2,"Y1","Y1-V2",1
"1009","UT-B22","Austin",1,0.085,4,0.0875,1,"Y1","Y1-V2",1
"1010","UT-B25","Eliza",1,0.07,3,0.0625,2,"Y1","Y1-V2",1
"1011","UT-B25","Eliza",1,0.096,4,0.0875,2,"Y1","Y1-V2",1
"1012","UT-B25","Eliza",1,0.11,5,0.1125,1,"Y1","Y1-V2",1
"1013","UT-B25","Eliza",1,0.08,4,0.0875,1,"Y1","Y1-V2",1
"1014","UT-B27","Eoin",1,0.12,5,0.1125,1,"Y1","Y1-V2",1
"1015","UT-B27","Eoin",1,0.08,4,0.0875,1,"Y1","Y1-V2",1
"1016","UT-B27","Eoin",1,0.06,3,0.0625,2,"Y1","Y1-V2",1
"1017","UT-B27","Eoin",1,0.11,5,0.1125,1,"Y1","Y1-V2",1
"1018","UT-B27","Eoin",1,0.12,5,0.1125,1,"Y1","Y1-V2",1
"1019","UT-B27","Eoin",1,0.1,4,0.0875,1,"Y1","Y1-V2",1
"1020","UT-B27","Eoin",1,0.1,4,0.0875,3,"Y1","Y1-V2",1
"1021","UT-B27","Eoin",1,0.08,4,0.0875,1,"Y1","Y1-V2",1
"1022","UT-B27","Eoin",1,0.09,4,0.0875,1,"Y1","Y1-V2",1
"1023","UT-B27","Eoin",1,0.04,2,0.0375,1,"Y1","Y1-V2",1
"1024","UT-B27","Eoin",1,0.09,4,0.0875,1,"Y1","Y1-V2",1
"1025","UT-B27","Eoin",1,0.09,4,0.0875,1,"Y1","Y1-V2",1
"1026","UT-B27","Eoin",1,0.07,3,0.0625,2,"Y1","Y1-V2",1
"1027","UT-B27","Eoin",1,0.125,5,0.1125,1,"Y1","Y1-V2",1
"1028","UT-B27","Eoin",1,0.05,2,0.0375,1,"Y1","Y1-V2",1
"1029","UT-B27","Eoin",1,0.123,5,0.1125,1,"Y1","Y1-V2",1
"1030","UT-B27","Eoin",1,0.12,5,0.1125,1,"Y1","Y1-V2",1
"1031","UT-B27","Eoin",1,0.097,4,0.0875,2,"Y1","Y1-V2",1
"1032","UT-B30","Keramie",1,0.079,4,0.0875,1,"Y1","Y1-V2",2
"1033","UT-B30","Keramie",1,0.048,2,0.0375,2,"Y1","Y1-V2",2
"1034","UT-B30","Keramie",1,0.09,4,0.0875,1,"Y1","Y1-V2",2
"1035","UT-B30","Rory",2,0.088,4,0.0875,1,"Y1","Y1-V2",2
"1036","UT-B30","Keramie",1,0.058,3,0.0625,2,"Y1","Y1-V2",2
"1037","UT-B30","Rory",2,0.12,5,0.1125,1,"Y1","Y1-V2",2
"1038","UT-B30","Rory",2,0.08,4,0.0875,1,"Y1","Y1-V2",2
"1039","UT-B30","Rory",2,0.05,2,0.0375,1,"Y1","Y1-V2",2
"1040","UT-B30","Rory",2,0.103,5,0.1125,3,"Y1","Y1-V2",2
"1041","UT-B30","Keramie",1,0.05,2,0.0375,3,"Y1","Y1-V2",2
"1042","UT-B30","Keramie",1,0.116,5,0.1125,3,"Y1","Y1-V2",2
"1043","UT-C01","Eliza",1,0.12,5,0.1125,3,"Y1","Y1-V2",1
"1044","UT-C01","Eliza",1,0.12,5,0.1125,2,"Y1","Y1-V2",1
"1045","UT-C01","Eliza",1,0.05,2,0.0375,1,"Y1","Y1-V2",1
"1046","UT-C01","Eliza",1,0.05,2,0.0375,1,"Y1","Y1-V2",1
"1047","UT-C01","Eliza",1,0.11,5,0.1125,1,"Y1","Y1-V2",1
"1048","UT-C01","Eliza",1,0.09,4,0.0875,1,"Y1","Y1-V2",1
"1049","UT-C01","Eliza",1,0.06,3,0.0625,2,"Y1","Y1-V2",1
"1050","UT-C01","Eliza",1,0.08,4,0.0875,1,"Y1","Y1-V2",1
"1051","UT-C01","Eliza",1,0.074,3,0.0625,3,"Y1","Y1-V2",1
"1052","UT-C01","Eliza",1,0.04,2,0.0375,1,"Y1","Y1-V2",1
"1053","UT-C01","Eliza",1,0.1,4,0.0875,1,"Y1","Y1-V2",1
"1054","UT-C01","Eliza",1,0.08,4,0.0875,3,"Y1","Y1-V2",1
"1055","UT-C01","Eliza",1,0.08,4,0.0875,1,"Y1","Y1-V2",1
"1056","UT-C01","Eliza",1,0.05,2,0.0375,1,"Y1","Y1-V2",1
"1057","UT-C01","Eliza",1,0.075,3,0.0625,2,"Y1","Y1-V2",1
"1058","UT-C01","Eliza",1,0.07,3,0.0625,1,"Y1","Y1-V2",1
"1059","UT-C01","Eliza",1,0.06,3,0.0625,3,"Y1","Y1-V2",1
"1060","UT-C01","Eliza",1,0.08,4,0.0875,3,"Y1","Y1-V2",1
"1061","UT-C01","Eliza",1,0.07,3,0.0625,1,"Y1","Y1-V2",1
"1062","UT-C01","Eliza",1,0.05,2,0.0375,3,"Y1","Y1-V2",1
"1063","UT-C01","Eliza",1,0.05,2,0.0375,3,"Y1","Y1-V2",1
"1064","UT-C01","Eliza",1,0.05,2,0.0375,3,"Y1","Y1-V2",1
"1065","UT-C01","Eliza",1,0.11,5,0.1125,3,"Y1","Y1-V2",1
"1066","UT-C02","Eoin",1,0.125,5,0.1125,1,"Y1","Y1-V2",1
"1067","UT-C02","Eoin",1,0.12,5,0.1125,1,"Y1","Y1-V2",1
"1068","UT-C02","Eoin",1,0.117,5,0.1125,1,"Y1","Y1-V2",1
"1069","UT-C02","Eoin",1,0.093,4,0.0875,1,"Y1","Y1-V2",1
"1070","UT-C02","Eoin",1,0.05,2,0.0375,1,"Y1","Y1-V2",1
"1071","UT-C02","Eoin",1,0.095,4,0.0875,1,"Y1","Y1-V2",1
"1072","UT-C02","Eoin",1,0.075,3,0.0625,3,"Y1","Y1-V2",1
"1073","UT-C02","Eoin",1,0.05,2,0.0375,1,"Y1","Y1-V2",1
"1074","UT-C02","Eoin",1,0.105,5,0.1125,1,"Y1","Y1-V2",1
"1075","UT-C02","Eoin",1,0.125,5,0.1125,1,"Y1","Y1-V2",1
"1076","UT-C02","Eoin",1,0.125,5,0.1125,1,"Y1","Y1-V2",1
"1077","UT-C02","Eoin",1,0.07,3,0.0625,1,"Y1","Y1-V2",1
"1078","UT-C05","Ruger",2,0.04,2,0.0375,1,"Y1","Y1-V2",1
"1079","UT-C05","Ruger",2,0.12,5,0.1125,1,"Y1","Y1-V2",1
"1080","UT-C05","Ruger",2,0.123,5,0.1125,1,"Y1","Y1-V2",1
"1081","UT-C05","Ruger",2,0.09,4,0.0875,1,"Y1","Y1-V2",1
"1082","UT-C05","Ruger",2,0.085,4,0.0875,1,"Y1","Y1-V2",1
"1083","UT-C05","Ruger",2,0.125,5,0.1125,1,"Y1","Y1-V2",1
"1084","UT-C05","Ruger",2,0.123,5,0.1125,3,"Y1","Y1-V2",1
"1085","UT-C05","Ruger",2,0.12,5,0.1125,1,"Y1","Y1-V2",1
"1086","UT-C05","Ruger",2,0.075,3,0.0625,1,"Y1","Y1-V2",1
"1087","UT-C05","Ruger",2,0.104,5,0.1125,2,"Y1","Y1-V2",1
"1088","UT-C05","Ruger",2,0.08,4,0.0875,1,"Y1","Y1-V2",1
"1089","UT-C05","Ruger",2,0.073,3,0.0625,1,"Y1","Y1-V2",1
"1090","UT-C05","Ruger",2,0.055,3,0.0625,1,"Y1","Y1-V2",1
"1091","UT-C05","Ruger",2,0.065,3,0.0625,2,"Y1","Y1-V2",1
"1092","UT-C05","Ruger",2,0.1,4,0.0875,3,"Y1","Y1-V2",1
"1093","UT-C05","Ruger",2,0.12,5,0.1125,3,"Y1","Y1-V2",1
"1094","UT-C05","Ruger",2,0.09,4,0.0875,3,"Y1","Y1-V2",1
"1095","UT-C05","Ruger",2,0.08,4,0.0875,1,"Y1","Y1-V2",1
"1096","UT-C06","Rory",2,0.12,5,0.1125,2,"Y1","Y1-V2",1
"1097","UT-C06","Rory",2,0.096,4,0.0875,2,"Y1","Y1-V2",1
"1098","UT-C06","Rory",2,0.021,1,0.0125,1,"Y1","Y1-V2",1
"1099","UT-C06","Rory",2,0.079,4,0.0875,1,"Y1","Y1-V2",1
"1100","UT-C06","Rory",2,0.054,3,0.0625,1,"Y1","Y1-V2",1
"1101","UT-C06","Rory",2,0.076,4,0.0875,1,"Y1","Y1-V2",1
"1102","UT-C06","Rory",2,0.095,4,0.0875,1,"Y1","Y1-V2",1
"1103","UT-C06","Rory",2,0.116,5,0.1125,1,"Y1","Y1-V2",1
"1104","UT-C22","Austin",1,0.102,5,0.1125,1,"Y1","Y1-V2",1
"1105","UT-C22","Austin",1,0.103,5,0.1125,1,"Y1","Y1-V2",1
"1106","UT-C22","Austin",1,0.105,5,0.1125,2,"Y1","Y1-V2",1
"1107","UT-C22","Austin",1,0.073,3,0.0625,1,"Y1","Y1-V2",1
"1108","UT-C22","Austin",1,0.065,3,0.0625,2,"Y1","Y1-V2",1
"1109","UT-C22","Austin",1,0.063,3,0.0625,1,"Y1","Y1-V2",1
"1110","UT-C22","Austin",1,0.075,3,0.0625,2,"Y1","Y1-V2",1
"1111","UT-C22","Austin",1,0.055,3,0.0625,1,"Y1","Y1-V2",1
"1112","UT-C22","Austin",1,0.071,3,0.0625,1,"Y1","Y1-V2",1
"1113","UT-C22","Austin",1,0.071,3,0.0625,1,"Y1","Y1-V2",1
"1114","UT-C22","Austin",1,0.057,3,0.0625,2,"Y1","Y1-V2",1
"1115","UT-C22","Austin",1,0.122,5,0.1125,2,"Y1","Y1-V2",1
"1116","UT-C22","Austin",1,0.106,5,0.1125,1,"Y1","Y1-V2",1
"1117","UT-C22","Austin",1,0.104,5,0.1125,1,"Y1","Y1-V2",1
"1118","UT-C22","Austin",1,0.035,2,0.0375,3,"Y1","Y1-V2",1
"1119","UT-C22","Austin",1,0.072,3,0.0625,3,"Y1","Y1-V2",1
"1120","UT-C22","Austin",1,0.101,5,0.1125,3,"Y1","Y1-V2",1
"1121","UT-C22","Austin",1,0.063,3,0.0625,3,"Y1","Y1-V2",1
"1122","UT-C22","Austin",1,0.112,5,0.1125,1,"Y1","Y1-V2",1
"1123","UT-C27","Keramie",1,0.116,5,0.1125,1,"Y1","Y1-V2",1
"1124","UT-C27","Keramie",1,0.108,5,0.1125,3,"Y1","Y1-V2",1
"1125","UT-C27","Keramie",1,0.021,1,0.0125,2,"Y1","Y1-V2",1
"1126","UT-C27","Keramie",1,0.124,5,0.1125,3,"Y1","Y1-V2",1
"1127","UT-C30","Rory",2,0.108,5,0.1125,2,"Y1","Y1-V2",1
"1128","UT-C30","Rory",2,0.114,5,0.1125,2,"Y1","Y1-V2",1
"1129","UT-C30","Rory",2,0.089,4,0.0875,1,"Y1","Y1-V2",1
"1130","ID-B03","Thea",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"1131","ID-B03","Thea",2,0.084,4,0.0875,1,"Y2","Y2-V1",1
"1132","ID-B03","Thea",2,0.088,4,0.0875,1,"Y2","Y2-V1",1
"1133","ID-B03","Thea",2,0.1,4,0.0875,1,"Y2","Y2-V1",1
"1134","ID-B03","Thea",2,0.081,4,0.0875,1,"Y2","Y2-V1",1
"1135","ID-B03","Thea",2,0.101,5,0.1125,1,"Y2","Y2-V1",1
"1136","ID-B03","Thea",2,0.122,5,0.1125,1,"Y2","Y2-V1",1
"1137","ID-B03","Thea",2,0.101,5,0.1125,1,"Y2","Y2-V1",1
"1138","ID-B03","Thea",2,0.111,5,0.1125,1,"Y2","Y2-V1",1
"1139","ID-B03","Thea",2,0.027,2,0.0375,1,"Y2","Y2-V1",1
"1140","ID-B03","Thea",2,0.038,2,0.0375,1,"Y2","Y2-V1",1
"1141","ID-B03","Thea",2,0.087,4,0.0875,1,"Y2","Y2-V1",1
"1142","ID-B03","Thea",2,0.076,4,0.0875,1,"Y2","Y2-V1",1
"1143","ID-B03","Thea",2,0.076,4,0.0875,1,"Y2","Y2-V1",1
"1144","ID-B03","Thea",2,0.041,2,0.0375,1,"Y2","Y2-V1",1
"1145","ID-B03","Thea",2,0.11,5,0.1125,1,"Y2","Y2-V1",1
"1146","ID-B03","Thea",2,0.041,2,0.0375,1,"Y2","Y2-V1",1
"1147","ID-B03","Thea",2,0.055,3,0.0625,1,"Y2","Y2-V1",1
"1148","ID-B03","Thea",2,0.059,3,0.0625,1,"Y2","Y2-V1",1
"1149","ID-B03","Thea",2,0.022,1,0.0125,1,"Y2","Y2-V1",1
"1150","ID-B03","Thea",2,0.106,5,0.1125,2,"Y2","Y2-V1",1
"1151","ID-B03","Thea",2,0.091,4,0.0875,1,"Y2","Y2-V1",1
"1152","ID-B03","Thea",2,0.059,3,0.0625,1,"Y2","Y2-V1",1
"1153","ID-B03","Thea",2,0.123,5,0.1125,1,"Y2","Y2-V1",1
"1154","ID-B03","Thea",2,0.059,3,0.0625,2,"Y2","Y2-V1",1
"1155","ID-B03","Thea",2,0.025,1,0.0125,1,"Y2","Y2-V1",1
"1156","ID-B03","Thea",2,0.027,2,0.0375,1,"Y2","Y2-V1",1
"1157","ID-B03","Thea",2,0.076,4,0.0875,1,"Y2","Y2-V1",1
"1158","ID-B03","Thea",2,0.031,2,0.0375,1,"Y2","Y2-V1",1
"1159","ID-B03","Thea",2,0.116,5,0.1125,1,"Y2","Y2-V1",1
"1160","ID-B03","Thea",2,0.082,4,0.0875,3,"Y2","Y2-V1",1
"1161","ID-B03","Thea",2,0.087,4,0.0875,1,"Y2","Y2-V1",1
"1162","ID-B03","Thea",2,0.102,5,0.1125,1,"Y2","Y2-V1",1
"1163","ID-B03","Thea",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"1164","ID-B03","Thea",2,0.065,3,0.0625,1,"Y2","Y2-V1",1
"1165","ID-B03","Thea",2,0.116,5,0.1125,1,"Y2","Y2-V1",1
"1166","ID-B03","Thea",2,0.105,5,0.1125,1,"Y2","Y2-V1",1
"1167","ID-B03","Thea",2,0.072,3,0.0625,1,"Y2","Y2-V1",1
"1168","ID-B03","Thea",2,0.05,2,0.0375,1,"Y2","Y2-V1",1
"1169","ID-B03","Thea",2,0.042,2,0.0375,1,"Y2","Y2-V1",1
"1170","ID-B03","Thea",2,0.077,4,0.0875,1,"Y2","Y2-V1",1
"1171","ID-B03","Thea",2,0.107,5,0.1125,2,"Y2","Y2-V1",1
"1172","ID-B03","Thea",2,0.054,3,0.0625,1,"Y2","Y2-V1",1
"1173","ID-B03","Thea",2,0.066,3,0.0625,1,"Y2","Y2-V1",1
"1174","ID-B03","Thea",2,0.037,2,0.0375,1,"Y2","Y2-V1",1
"1175","ID-B03","Thea",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"1176","ID-B03","Thea",2,0.112,5,0.1125,1,"Y2","Y2-V1",1
"1177","ID-B03","Thea",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"1178","ID-B03","Thea",2,0.068,3,0.0625,1,"Y2","Y2-V1",1
"1179","ID-B03","Thea",2,0.048,2,0.0375,2,"Y2","Y2-V1",1
"1180","ID-B03","Thea",2,0.086,4,0.0875,3,"Y2","Y2-V1",1
"1181","ID-B04","Thea",2,0.091,4,0.0875,1,"Y2","Y2-V1",1
"1182","ID-B04","Thea",2,0.069,3,0.0625,2,"Y2","Y2-V1",1
"1183","ID-B04","Thea",2,0.067,3,0.0625,1,"Y2","Y2-V1",1
"1184","ID-B04","Thea",2,0.102,5,0.1125,1,"Y2","Y2-V1",1
"1185","ID-B04","Thea",2,0.063,3,0.0625,2,"Y2","Y2-V1",1
"1186","ID-B04","Thea",2,0.021,1,0.0125,2,"Y2","Y2-V1",1
"1187","ID-B04","Thea",2,0.063,3,0.0625,1,"Y2","Y2-V1",1
"1188","ID-B04","Thea",2,0.091,4,0.0875,1,"Y2","Y2-V1",1
"1189","ID-B04","Thea",2,0.12,5,0.1125,1,"Y2","Y2-V1",1
"1190","ID-B04","Thea",2,0.103,5,0.1125,3,"Y2","Y2-V1",1
"1191","ID-B04","Thea",2,0.016,1,0.0125,1,"Y2","Y2-V1",1
"1192","ID-B04","Thea",2,0.079,4,0.0875,1,"Y2","Y2-V1",1
"1193","ID-B04","Thea",2,0.051,3,0.0625,1,"Y2","Y2-V1",1
"1194","ID-B04","Thea",2,0.081,4,0.0875,1,"Y2","Y2-V1",1
"1195","ID-B04","Thea",2,0.015,1,0.0125,3,"Y2","Y2-V1",1
"1196","ID-B04","Thea",2,0.051,3,0.0625,2,"Y2","Y2-V1",1
"1197","ID-B04","Thea",2,0.05,2,0.0375,2,"Y2","Y2-V1",1
"1198","ID-B04","Thea",2,0.1,4,0.0875,1,"Y2","Y2-V1",1
"1199","ID-B04","Thea",2,0.034,2,0.0375,1,"Y2","Y2-V1",1
"1200","ID-B04","Thea",2,0.116,5,0.1125,1,"Y2","Y2-V1",1
"1201","ID-B04","Thea",2,0.093,4,0.0875,1,"Y2","Y2-V1",1
"1202","ID-B04","Thea",2,0.111,5,0.1125,1,"Y2","Y2-V1",1
"1203","ID-B04","Thea",2,0.039,2,0.0375,1,"Y2","Y2-V1",1
"1204","ID-B04","Thea",2,0.124,5,0.1125,1,"Y2","Y2-V1",1
"1205","ID-B04","Thea",2,0.044,2,0.0375,1,"Y2","Y2-V1",1
"1206","ID-B04","Thea",2,0.119,5,0.1125,1,"Y2","Y2-V1",1
"1207","ID-B04","Thea",2,0.094,4,0.0875,1,"Y2","Y2-V1",1
"1208","ID-B04","Thea",2,0.056,3,0.0625,2,"Y2","Y2-V1",1
"1209","ID-B07","Keramie",1,0.056,3,0.0625,1,"Y2","Y2-V1",1
"1210","ID-B07","Keramie",1,0.05,2,0.0375,2,"Y2","Y2-V1",1
"1211","ID-B07","Keramie",1,0.074,3,0.0625,2,"Y2","Y2-V1",1
"1212","ID-B07","Keramie",1,0.041,2,0.0375,1,"Y2","Y2-V1",1
"1213","ID-B07","Keramie",1,0.015,1,0.0125,1,"Y2","Y2-V1",1
"1214","ID-B07","Keramie",1,0.056,3,0.0625,2,"Y2","Y2-V1",1
"1215","ID-B07","Keramie",1,0.057,3,0.0625,1,"Y2","Y2-V1",1
"1216","ID-B07","Keramie",1,0.125,5,0.1125,1,"Y2","Y2-V1",1
"1217","ID-B07","Keramie",1,0.042,2,0.0375,2,"Y2","Y2-V1",1
"1218","ID-B07","Keramie",1,0.061,3,0.0625,3,"Y2","Y2-V1",1
"1219","ID-B07","Keramie",1,0.07,3,0.0625,1,"Y2","Y2-V1",1
"1220","ID-B09","Keramie",1,0.042,2,0.0375,1,"Y2","Y2-V1",1
"1221","ID-B09","Keramie",1,0.01,1,0.0125,1,"Y2","Y2-V1",1
"1222","ID-B09","Keramie",1,0.045,2,0.0375,2,"Y2","Y2-V1",1
"1223","ID-B09","Keramie",1,0.041,2,0.0375,2,"Y2","Y2-V1",1
"1224","ID-B09","Keramie",1,0.116,5,0.1125,1,"Y2","Y2-V1",1
"1225","ID-B11","Will",2,0.053,3,0.0625,1,"Y2","Y2-V1",1
"1226","ID-B11","Will",2,0.072,3,0.0625,1,"Y2","Y2-V1",1
"1227","ID-B11","Will",2,0.086,4,0.0875,1,"Y2","Y2-V1",1
"1228","ID-B11","Will",2,0.073,3,0.0625,1,"Y2","Y2-V1",1
"1229","ID-B11","Will",2,0.063,3,0.0625,1,"Y2","Y2-V1",1
"1230","ID-B11","Will",2,0.099,4,0.0875,2,"Y2","Y2-V1",1
"1231","ID-B11","Will",2,0.093,4,0.0875,1,"Y2","Y2-V1",1
"1232","ID-B11","Will",2,0.103,5,0.1125,1,"Y2","Y2-V1",1
"1233","ID-B11","Will",2,0.077,4,0.0875,1,"Y2","Y2-V1",1
"1234","ID-B11","Will",2,0.073,3,0.0625,1,"Y2","Y2-V1",1
"1235","ID-B11","Will",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"1236","ID-B11","Will",2,0.021,1,0.0125,1,"Y2","Y2-V1",1
"1237","ID-B11","Will",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"1238","ID-B11","Will",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"1239","ID-B11","Will",2,0.093,4,0.0875,1,"Y2","Y2-V1",1
"1240","ID-B11","Will",2,0.021,1,0.0125,1,"Y2","Y2-V1",1
"1241","ID-B11","Will",2,0.021,1,0.0125,2,"Y2","Y2-V1",1
"1242","ID-B11","Will",2,0.089,4,0.0875,3,"Y2","Y2-V1",1
"1243","ID-B11","Will",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"1244","ID-B11","Will",2,0.112,5,0.1125,1,"Y2","Y2-V1",1
"1245","ID-B11","Will",2,0.079,4,0.0875,1,"Y2","Y2-V1",1
"1246","ID-B11","Will",2,0.08,4,0.0875,1,"Y2","Y2-V1",1
"1247","ID-B11","Will",2,0.105,5,0.1125,1,"Y2","Y2-V1",1
"1248","ID-B11","Will",2,0.11,5,0.1125,1,"Y2","Y2-V1",1
"1249","ID-B11","Will",2,0.103,5,0.1125,1,"Y2","Y2-V1",1
"1250","ID-B11","Will",2,0.093,4,0.0875,1,"Y2","Y2-V1",1
"1251","ID-B11","Will",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"1252","ID-B12","Andrew",1,0.09,4,0.0875,1,"Y2","Y2-V1",1
"1253","ID-B12","Andrew",1,0.08,4,0.0875,1,"Y2","Y2-V1",1
"1254","ID-B12","Andrew",1,0.125,5,0.1125,2,"Y2","Y2-V1",1
"1255","ID-B12","Andrew",1,0.125,5,0.1125,1,"Y2","Y2-V1",1
"1256","ID-B13","Rory",2,0.123,5,0.1125,1,"Y2","Y2-V1",1
"1257","ID-B13","Rory",2,0.018,1,0.0125,1,"Y2","Y2-V1",1
"1258","ID-B13","Rory",2,0.021,1,0.0125,1,"Y2","Y2-V1",1
"1259","ID-B13","Rory",2,0.08,4,0.0875,1,"Y2","Y2-V1",1
"1260","ID-B13","Rory",2,0.11,5,0.1125,1,"Y2","Y2-V1",1
"1261","ID-B13","Rory",2,0.043,2,0.0375,1,"Y2","Y2-V1",1
"1262","ID-B13","Rory",2,0.084,4,0.0875,1,"Y2","Y2-V1",1
"1263","ID-B13","Rory",2,0.1,4,0.0875,1,"Y2","Y2-V1",1
"1264","ID-B13","Rory",2,0.055,3,0.0625,3,"Y2","Y2-V1",1
"1265","ID-B13","Rory",2,0.08,4,0.0875,1,"Y2","Y2-V1",1
"1266","ID-B13","Rory",2,0.105,5,0.1125,1,"Y2","Y2-V1",1
"1267","ID-B13","Rory",2,0.045,2,0.0375,1,"Y2","Y2-V1",1
"1268","ID-B15","Will",2,0.055,3,0.0625,1,"Y2","Y2-V1",1
"1269","ID-B15","Will",2,0.066,3,0.0625,1,"Y2","Y2-V1",1
"1270","ID-B15","Will",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"1271","ID-B15","Will",2,0.072,3,0.0625,1,"Y2","Y2-V1",1
"1272","ID-B15","Will",2,0.093,4,0.0875,1,"Y2","Y2-V1",1
"1273","ID-B15","Will",2,0.078,4,0.0875,3,"Y2","Y2-V1",1
"1274","ID-B15","Will",2,0.079,4,0.0875,1,"Y2","Y2-V1",1
"1275","ID-B15","Will",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"1276","ID-B15","Will",2,0.097,4,0.0875,1,"Y2","Y2-V1",1
"1277","ID-B15","Will",2,0.115,5,0.1125,1,"Y2","Y2-V1",1
"1278","ID-B15","Will",2,0.089,4,0.0875,1,"Y2","Y2-V1",1
"1279","ID-B15","Will",2,0.09,4,0.0875,1,"Y2","Y2-V1",1
"1280","ID-B15","Will",2,0.074,3,0.0625,1,"Y2","Y2-V1",1
"1281","ID-B15","Will",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"1282","ID-B15","Will",2,0.116,5,0.1125,1,"Y2","Y2-V1",1
"1283","ID-B15","Will",2,0.087,4,0.0875,1,"Y2","Y2-V1",1
"1284","ID-B15","Will",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"1285","ID-B15","Will",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"1286","ID-B15","Will",2,0.122,5,0.1125,1,"Y2","Y2-V1",1
"1287","ID-B15","Will",2,0.098,4,0.0875,2,"Y2","Y2-V1",1
"1288","ID-B15","Will",2,0.123,5,0.1125,1,"Y2","Y2-V1",1
"1289","ID-B16","Andrew",1,0.095,4,0.0875,1,"Y2","Y2-V1",1
"1290","ID-B16","Andrew",1,0.125,5,0.1125,2,"Y2","Y2-V1",1
"1291","ID-B16","Andrew",1,0.085,4,0.0875,3,"Y2","Y2-V1",1
"1292","ID-B16","Andrew",1,0.045,2,0.0375,2,"Y2","Y2-V1",1
"1293","ID-B16","Andrew",1,0.075,3,0.0625,3,"Y2","Y2-V1",1
"1294","ID-B16","Andrew",1,0.089,4,0.0875,1,"Y2","Y2-V1",1
"1295","ID-B16","Andrew",1,0.113,5,0.1125,1,"Y2","Y2-V1",1
"1296","ID-B16","Andrew",1,0.12,5,0.1125,1,"Y2","Y2-V1",1
"1297","ID-B16","Andrew",1,0.065,3,0.0625,1,"Y2","Y2-V1",1
"1298","ID-B19","Keramie",1,0.033,2,0.0375,1,"Y2","Y2-V1",1
"1299","ID-B19","Keramie",1,0.069,3,0.0625,1,"Y2","Y2-V1",1
"1300","ID-B19","Keramie",1,0.052,3,0.0625,3,"Y2","Y2-V1",1
"1301","ID-B19","Keramie",1,0.096,4,0.0875,1,"Y2","Y2-V1",1
"1302","ID-B21","Trey",2,0.054,3,0.0625,1,"Y2","Y2-V1",1
"1303","ID-B21","Trey",2,0.093,4,0.0875,2,"Y2","Y2-V1",1
"1304","ID-B21","Trey",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"1305","ID-B21","Trey",2,0.066,3,0.0625,2,"Y2","Y2-V1",1
"1306","ID-B21","Trey",2,0.123,5,0.1125,1,"Y2","Y2-V1",1
"1307","ID-B21","Trey",2,0.068,3,0.0625,2,"Y2","Y2-V1",1
"1308","ID-B21","Trey",2,0.123,5,0.1125,3,"Y2","Y2-V1",1
"1309","ID-B21","Trey",2,0.123,5,0.1125,1,"Y2","Y2-V1",1
"1310","ID-B21","Trey",2,0.078,4,0.0875,2,"Y2","Y2-V1",1
"1311","ID-B21","Trey",2,0.074,3,0.0625,2,"Y2","Y2-V1",1
"1312","ID-B21","Trey",2,0.097,4,0.0875,1,"Y2","Y2-V1",1
"1313","ID-B21","Trey",2,0.087,4,0.0875,3,"Y2","Y2-V1",1
"1314","ID-B21","Trey",2,0.057,3,0.0625,1,"Y2","Y2-V1",1
"1315","ID-B21","Trey",2,0.064,3,0.0625,1,"Y2","Y2-V1",1
"1316","ID-B21","Trey",2,0.073,3,0.0625,1,"Y2","Y2-V1",1
"1317","ID-B21","Trey",2,0.067,3,0.0625,1,"Y2","Y2-V1",1
"1318","ID-B21","Trey",2,0.057,3,0.0625,1,"Y2","Y2-V1",1
"1319","ID-B21","Trey",2,0.064,3,0.0625,1,"Y2","Y2-V1",1
"1320","ID-B21","Trey",2,0.052,3,0.0625,2,"Y2","Y2-V1",1
"1321","ID-B21","Trey",2,0.092,4,0.0875,1,"Y2","Y2-V1",1
"1322","ID-B21","Trey",2,0.102,5,0.1125,1,"Y2","Y2-V1",1
"1323","ID-B21","Trey",2,0.103,5,0.1125,1,"Y2","Y2-V1",1
"1324","ID-B21","Trey",2,0.067,3,0.0625,2,"Y2","Y2-V1",1
"1325","ID-B21","Trey",2,0.064,3,0.0625,1,"Y2","Y2-V1",1
"1326","ID-B21","Trey",2,0.082,4,0.0875,1,"Y2","Y2-V1",1
"1327","ID-B21","Trey",2,0.103,5,0.1125,2,"Y2","Y2-V1",1
"1328","ID-B21","Trey",2,0.054,3,0.0625,2,"Y2","Y2-V1",1
"1329","ID-B21","Trey",2,0.048,2,0.0375,1,"Y2","Y2-V1",1
